# index, gene, tax_id, _pos
167,9606,7157,"array([3.11405728, 1.34168069])"
168,7227,33114,"array([3.13542021, 1.40177066])"
169,9606,6804,"array([3.11905018, 1.3609767 ])"
170,7227,33196,"array([3.13066403, 1.31411142])"
171,9606,1452,"array([3.11366318, 1.34622279])"
172,9606,5566,"array([3.11329338, 1.35197766])"
173,7227,33226,"array([3.1407599 , 1.30827895])"
174,9606,3315,"array([3.11551239, 1.34612314])"
175,7227,33397,"array([3.17076557, 1.3278794 ])"
176,9606,7311,"array([3.12604228, 1.34242316])"
177,7227,33441,"array([3.0713998 , 1.30584871])"
178,7227,33505,"array([3.11897406, 1.29163537])"
179,9606,6749,"array([3.11696337, 1.3355556 ])"
180,7227,33565,"array([3.12393346, 1.38455846])"
181,9606,7321,"array([3.11292053, 1.35277391])"
182,9606,8349,"array([3.11426285, 1.34020132])"
183,7227,33611,"array([3.06500129, 1.37736479])"
184,9606,261734,"array([3.10195416, 1.35628244])"
185,7227,33627,"array([3.09812949, 1.40060855])"
186,9606,23513,"array([3.11324817, 1.35786725])"
187,7227,33837,"array([3.08682366, 1.29374224])"
188,7227,33981,"array([3.06552222, 1.34363607])"
189,9606,5371,"array([3.1097907 , 1.33856192])"
190,7227,34009,"array([3.17386021, 1.39165738])"
191,9606,7976,"array([3.14208149, 1.36942269])"
192,7227,34119,"array([3.1166467 , 1.30322041])"
193,9606,6597,"array([3.11127096, 1.33712631])"
194,9606,10155,"array([3.10961792, 1.33829578])"
195,7227,34225,"array([3.08924728, 1.31433388])"
196,9606,5717,"array([3.11628659, 1.34678231])"
197,9606,7067,"array([3.10812364, 1.33818724])"
198,7227,34250,"array([3.15454652, 1.34250612])"
199,9606,983,"array([3.1137987 , 1.34362661])"
200,9606,1018,"array([3.11625376, 1.33694758])"
201,7227,34263,"array([3.15475026, 1.35628135])"
202,9606,5578,"array([3.11538303, 1.35375837])"
203,9606,5590,"array([3.11642981, 1.34732825])"
204,7227,34411,"array([3.07717277, 1.29983401])"
205,9606,1163,"array([3.10361843, 1.33662599])"
206,7227,34548,"array([3.05962141, 1.35169386])"
207,7227,34595,"array([3.09226357, 1.3054711 ])"
208,9606,1457,"array([3.1146767 , 1.34082443])"
209,9606,2145,"array([3.1030502 , 1.32301312])"
210,7227,34674,"array([3.15144726, 1.37785284])"
211,7227,34709,"array([3.09015798, 1.31834618])"
212,9606,3021,"array([3.11217702, 1.3355392 ])"
213,7227,34721,"array([3.05945232, 1.34283772])"
214,7227,34805,"array([3.15989665, 1.37915757])"
215,9606,183,"array([3.13316462, 1.36411743])"
216,9606,3827,"array([3.13100838, 1.36239068])"
217,7227,34881,"array([3.09149477, 1.32186946])"
218,9606,6310,"array([3.11204289, 1.34635603])"
219,9606,9612,"array([3.10702428, 1.33435412])"
220,9606,9794,"array([3.11388191, 1.33089765])"
221,9606,84934,"array([3.0857398 , 1.33036265])"
222,9606,221336,"array([3.07969595, 1.3050755 ])"
223,7227,34969,"array([3.06800409, 1.33161243])"
224,9606,5970,"array([3.11252467, 1.34203627])"
225,7227,35076,"array([3.08952452, 1.29339483])"
226,9606,3020,"array([3.10997429, 1.33184265])"
227,7227,35121,"array([3.13137512, 1.29999725])"
228,7227,35173,"array([3.09755894, 1.29913228])"
229,9606,10921,"array([3.11190449, 1.33977092])"
230,7227,35223,"array([3.12079134, 1.28302649])"
231,9606,29107,"array([3.12027715, 1.32227719])"
232,7227,35225,"array([3.12257556, 1.394975  ])"
233,9606,5594,"array([3.11364888, 1.34792365])"
234,7227,35332,"array([3.08007971, 1.30103266])"
235,9606,6256,"array([3.10716446, 1.33581568])"
236,7227,35540,"array([3.09900444, 1.30428878])"
237,9606,9318,"array([3.10949157, 1.33671129])"
238,7227,35744,"array([3.11951973, 1.30158228])"
239,9606,126961,"array([3.10983572, 1.33442515])"
240,9606,653604,"array([3.11321709, 1.33558999])"
241,7227,35801,"array([3.12863151, 1.40416671])"
242,7227,35882,"array([3.15360617, 1.37363501])"
243,7227,35924,"array([3.10488032, 1.29334212])"
244,9606,4116,"array([3.11662023, 1.33716136])"
245,7227,36040,"array([3.16205503, 1.35132019])"
246,9606,9927,"array([3.12563227, 1.36041735])"
247,9606,55669,"array([3.13370999, 1.34663515])"
248,7227,36308,"array([3.15908976, 1.36187937])"
249,7227,36329,"array([3.152132  , 1.40238474])"
250,9606,3783,"array([3.12562798, 1.37202419])"
251,7227,36383,"array([3.16178773, 1.32896443])"
252,9606,4137,"array([3.11850138, 1.34533992])"
253,7227,36390,"array([3.11441142, 1.29378668])"
254,9606,142,"array([3.11296207, 1.33877652])"
255,7227,36421,"array([3.05885069, 1.32297616])"
256,9606,7003,"array([3.10016968, 1.33872712])"
257,7227,36497,"array([3.11745371, 1.40409241])"
258,9606,867,"array([3.11401249, 1.35811158])"
259,7227,36544,"array([3.09714151, 1.31147154])"
260,9606,23112,"array([3.11128576, 1.33829219])"
261,7227,36766,"array([3.0587    , 1.34038327])"
262,7227,36809,"array([3.05987939, 1.33372766])"
263,9606,8932,"array([3.10357354, 1.33595359])"
264,7227,36810,"array([3.14407103, 1.30791452])"
265,9606,9638,"array([3.11792036, 1.34374986])"
266,7227,36816,"array([3.09221669, 1.29246299])"
267,7227,36897,"array([3.11817928, 1.40026958])"
268,9606,56288,"array([3.1141763 , 1.35346532])"
269,7227,36984,"array([3.12272076, 1.28958549])"
270,9606,4297,"array([3.11174881, 1.33336517])"
271,7227,37070,"array([3.09302614, 1.31356044])"
272,9606,27327,"array([3.10902903, 1.34156031])"
273,9606,57690,"array([3.10498332, 1.33453253])"
274,7227,37238,"array([3.07717252, 1.3772636 ])"
275,7227,37402,"array([3.12322265, 1.30415809])"
276,9606,9775,"array([3.11609298, 1.34097229])"
277,7227,37629,"array([3.07293068, 1.37234985])"
278,7227,37755,"array([3.14288651, 1.28786301])"
279,9606,84219,"array([3.12702186, 1.32669103])"
280,7227,37780,"array([3.14263004, 1.30026258])"
281,7227,37916,"array([3.14147414, 1.32319666])"
282,9606,2177,"array([3.11642083, 1.33715537])"
283,9606,5888,"array([3.11362807, 1.34094973])"
284,9606,23047,"array([3.12793128, 1.34312018])"
285,9606,23244,"array([3.12259485, 1.34271628])"
286,7227,38006,"array([3.1372884 , 1.39567013])"
287,9606,8411,"array([3.12071901, 1.35202873])"
288,7227,38389,"array([3.07647859, 1.38348049])"
289,9606,2064,"array([3.11265013, 1.35552285])"
290,7227,38779,"array([3.1055999 , 1.31028782])"
291,9606,121504,"array([3.11330602, 1.33195522])"
292,7227,38846,"array([3.16515225, 1.34828629])"
293,9606,3312,"array([3.11796073, 1.34544243])"
294,7227,38872,"array([3.11286613, 1.29548947])"
295,7227,38961,"array([3.08794797, 1.39021924])"
296,9606,1956,"array([3.11568631, 1.35393256])"
297,7227,39164,"array([3.09135101, 1.29498623])"
298,9606,6872,"array([3.110066  , 1.33417039])"
299,7227,39165,"array([3.17095586, 1.33283892])"
300,9606,4133,"array([3.12529939, 1.34580657])"
301,7227,39203,"array([3.15036857, 1.30482239])"
302,9606,6305,"array([3.12456981, 1.33983538])"
303,7227,39421,"array([3.08552328, 1.29560817])"
304,7227,39463,"array([3.08613406, 1.29470662])"
305,7227,39659,"array([3.16475   , 1.32332879])"
306,9606,4155,"array([3.1246765 , 1.34485598])"
307,7227,39753,"array([3.1684569 , 1.37356586])"
308,9606,2137,"array([3.13411272, 1.36092553])"
309,7227,39765,"array([3.07133884, 1.3220331 ])"
310,9606,6667,"array([3.10994924, 1.34200737])"
311,7227,39818,"array([3.08943852, 1.29482269])"
312,7227,39844,"array([3.10937286, 1.29648105])"
313,9606,6607,"array([3.10968839, 1.34205783])"
314,7227,39884,"array([3.16336231, 1.32560234])"
315,9606,1630,"array([3.12429217, 1.3494814 ])"
316,7227,39961,"array([3.09309496, 1.29108569])"
317,9606,6879,"array([3.10980522, 1.33037672])"
318,7227,40134,"array([3.09299188, 1.30137233])"
319,7227,40141,"array([3.09413567, 1.29143397])"
320,7227,40173,"array([3.05986594, 1.3507616 ])"
321,7227,40336,"array([3.16599648, 1.35158965])"
322,9606,9246,"array([3.11925051, 1.35633044])"
323,7227,40718,"array([3.09222994, 1.29915499])"
324,7227,40790,"array([3.16530046, 1.35069222])"
325,9606,2962,"array([3.12058614, 1.33819367])"
326,7227,40791,"array([3.15043073, 1.37826357])"
327,9606,9341,"array([3.12578986, 1.35911875])"
328,7227,40830,"array([3.14438647, 1.30603524])"
329,9606,6780,"array([3.11706996, 1.34316334])"
330,7227,40958,"array([3.07949204, 1.30215575])"
331,9606,8405,"array([3.10636826, 1.33674077])"
332,7227,41054,"array([3.15708888, 1.34028541])"
333,7227,41085,"array([3.10472727, 1.29916104])"
334,9606,84461,"array([3.11399028, 1.3427684 ])"
335,7227,41231,"array([3.16171246, 1.34961088])"
336,9606,29089,"array([3.12023453, 1.34036944])"
337,7227,41270,"array([3.05875251, 1.33027684])"
338,7227,41491,"array([3.0788331 , 1.31971636])"
339,7227,41565,"array([3.06087529, 1.352958  ])"
340,9606,2735,"array([3.10228263, 1.34095376])"
341,7227,41737,"array([3.10726586, 1.29337335])"
342,9606,10450,"array([3.11503   , 1.33695609])"
343,7227,41743,"array([3.11034929, 1.30839599])"
344,9606,8359,"array([3.11565956, 1.33926031])"
345,7227,41744,"array([3.11606483, 1.40379336])"
346,9606,164,"array([3.11708011, 1.35959276])"
347,7227,41965,"array([3.07685152, 1.37596895])"
348,7227,42029,"array([3.15336015, 1.37486145])"
349,7227,42265,"array([3.06929632, 1.35254376])"
350,7227,42313,"array([3.13172864, 1.3049674 ])"
351,9606,57534,"array([3.11096803, 1.34716892])"
352,7227,42428,"array([3.07289749, 1.3162805 ])"
353,9606,7341,"array([3.10934843, 1.3404423 ])"
354,7227,42445,"array([3.09467333, 1.29256774])"
355,7227,42453,"array([3.06748921, 1.31063212])"
356,7227,42649,"array([3.13894222, 1.38709554])"
357,7227,42816,"array([3.15639921, 1.31911811])"
358,7227,42871,"array([3.08224433, 1.36021537])"
359,9606,58,"array([3.11174035, 1.34951159])"
