# source, target, MasterNetID, Rank, Interaction_type, Exp_Direct, Exp_Indirect, TaxID_interolog, Source_databases, Reference, Reference_type, Count_direct, Count_indirect, Count_paper, Source_Interolog, Comment
0,1,DM_SP_PPI1646326,low,ppi,MI:0018,,,BioGrid;mentha,7780738,PMID,1,0,1,,NULL
1,9,SP_HS_PPI2343968,low,ppi,,MI:0096,,IntAct,10698951,PMID,0,1,1,,NULL
1,39,SP_HS_PPI2343969,low,ppi,MI:0018,,,BioGrid;mentha,7780738,PMID,1,0,1,,NULL
1,45,SP_HS_PPI2343970,low,ppi,MI:0018,,,IntAct,16000169,PMID,1,0,1,,NULL
1,79,SP_HS_PPI2343971,low,ppi,MI:0018,,,BioGrid;IntAct;mentha,16000169,PMID,1,0,1,,NULL
1,1057,SP_PPI2343974,moderate,ppi,MI:0018,,,BioGrid;mentha,22308326,PMID,1,0,1,,NULL
1,1174,SP_PPI2343975,moderate,ppi,,,,PomBase,27151298,PMID,0,0,1,,NULL
1,760,SP_PPI2343976,moderate,ppi,MI:0018,,,BioGrid;mentha,22308326,PMID,1,0,1,,NULL
1,1565,SP_PPI2343977,moderate,ppi,MI:0018,,,BioGrid;mentha,22308326,PMID,1,0,1,,NULL
1,790,SP_PPI2343978,low,ppi,,,,PomBase,26412298,PMID,0,0,1,,NULL
1,794,SP_PPI2343979,low,ppi,,MI:0943,,BioGrid;mentha,22540037,PMID,0,1,1,,NULL
1,2164,SP_PPI2343980,high,ppi,MI:0018,MI:0046;MI:0314;MI:0113;MI:0096,,BioGrid;IntAct;mentha;PomBase,12124382,PMID,1,4,4,,NULL
1,2208,SP_PPI2343981,moderate,ppi,MI:0018,,,BioGrid;mentha,22308326,PMID,1,0,1,,NULL
1,1,SP_PPI2343982,high,ppi,MI:0018,,,BioGrid;IntAct;mentha,10698951,PMID,1,0,3,,NULL
1,791,SP_PPI2343983,low,ppi,,,,PomBase,26412298,PMID,0,0,1,,NULL
1,925,SP_PPI2343984,high,ppi,,MI:0113;MI:0007,,mentha;IntAct;DIP;BioGrid,25313826,PMID,0,2,1,,NULL
1,792,SP_PPI2343985,moderate,ppi,,,,PomBase,26412298,PMID,0,0,1,,NULL
1,2483,SP_PPI2343986,low,ppi,MI:0055,,,BioGrid;mentha,21493688,PMID,1,0,1,,NULL
1,1410,SP_PPI2343987,high,ppi,,MI:0113,,BioGrid;mentha,20452294,PMID,0,1,2,,NULL
1,602,SP_PPI2343988,high,ppi,,,,PomBase,26412298,PMID,0,0,2,,NULL
1,2062,SP_PPI2343989,high,ppi,MI:0018,MI:0943,,BioGrid;mentha,22308326,PMID,1,1,2,,NULL
1,2485,SP_PPI2343990,low,ppi,,MI:0943,,BioGrid;mentha,21211723,PMID,0,1,1,,NULL
1,1765,SP_PPI2343991,high,ppi,MI:0018,MI:0314,,BioGrid;mentha;PomBase,14752051,PMID,1,1,2,,NULL
1,2344,SP_PPI2343992,moderate,ppi,,,,PomBase,27151298,PMID,0,0,1,,NULL
1,2135,SP_PPI2343993,high,ppi,,MI:0113;MI:0007,,mentha;IntAct;DIP;BioGrid,18761674,PMID,0,2,2,,NULL
1,2166,SP_PPI2343994,moderate,ppi,MI:0018,,,BioGrid;IntAct;mentha,10698951,PMID,1,0,1,,NULL
1,2486,SP_PPI2343995,high,ppi,MI:0018,MI:0096,,IntAct;DIP;mentha,19416828,PMID,1,1,1,,NULL
1,64,SP_PPI2343996,low,ppi,,,,PomBase,26412298,PMID,0,0,1,,NULL
1,2487,SP_PPI2343997,high,ppi,,MI:0314;MI:0113;MI:0006,,BioGrid;IntAct;mentha;PomBase,11805113,PMID,0,3,2,,NULL
1,709,SP_PPI2343998,high,ppi,,MI:0113;MI:0007,,BioGrid;IntAct;mentha;PomBase,9891039,PMID,0,2,1,,NULL
1,829,SP_PPI2343999,moderate,ppi,,,,PomBase,27151298,PMID,0,0,1,,NULL
1,2036,SP_PPI_2458493,moderate,ppi,,MI:0113,,BioGrid,28481910,PMID,0,1,1,,NULL
1,2367,SP_PPI_3443355,low,ppi,MI:0090,,,BioGrid,28441348,PMID,1,0,1,,NULL
1,715,SP_SC_PPI2343973,low,ppi,,MI:0096,,IntAct,10698951,PMID,0,1,1,,NULL
2,3,DM_SP_PPI2364228,high,ppi,MI:0065,MI:0096,,IntAct;DIP;mentha,18579787,PMID,1,1,1,,NULL
3,4,SP_DM_PPI2350776,high,ppi,MI:0065,MI:0028;MI:0096;MI:0071,,IntAct;DIP;mentha,18579787,PMID,1,3,1,,NULL
3,116,SP_HS_PPI_3373689,low,ppi,,MI:0943,,BioGrid,28935859,PMID,0,1,1,,NULL
3,790,SP_PPI2350764,low,ppi,,,,PomBase,26412298,PMID,0,0,1,,NULL
3,882,SP_PPI2350765,low,ppi,,,,PomBase,18579787,PMID,0,0,1,,NULL
3,1112,SP_PPI2350766,moderate,ppi,,,,PomBase,18579787,PMID,0,0,1,,NULL
3,792,SP_PPI2350767,moderate,ppi,,,,PomBase,26412298,PMID,0,0,1,,NULL
3,2058,SP_PPI2350768,moderate,ppi,,,,PomBase,17614284,PMID,0,0,1,,NULL
3,1122,SP_PPI2350769,moderate,ppi,,,,PomBase,18579787,PMID,0,0,1,,NULL
3,671,SP_PPI2350770,low,ppi,,,,PomBase,18579787,PMID,0,0,1,,NULL
3,2318,SP_PPI2350771,low,ppi,MI:0018,,,BioGrid;mentha,26771498,PMID,1,0,1,,NULL
3,1253,SP_PPI2350772,moderate,ppi,,MI:0007,,IntAct;mentha,17510629,PMID,0,1,1,,NULL
3,211,SP_PPI2350773,moderate,ppi,,MI:0314,,BioGrid;mentha;PomBase,18579787,PMID,0,1,1,,NULL
3,104,SP_PPI2350774,moderate,ppi,,MI:0314,,BioGrid;mentha;PomBase,18579787,PMID,0,1,1,,NULL
3,874,SP_PPI_2459241,moderate,ppi,,MI:0943,,BioGrid,27666591,PMID,0,1,1,,NULL
3,42,SP_PPI_2459242,moderate,ppi,,MI:0943,,BioGrid,22730331,PMID,0,1,1,,NULL
3,2062,SP_PPI_2459243,moderate,ppi,,MI:0943,,BioGrid,27611590,PMID,0,1,1,,NULL
3,2112,SP_PPI_2459244,moderate,ppi,,MI:0113,,BioGrid,26582768,PMID,0,1,1,,NULL
3,202,SP_PPI_3432866,moderate,ppi,,MI:0943,,BioGrid,28218250,PMID,0,1,1,,NULL
5,6,HS_SP_PPI1007270,low,ppi,,MI:0314,,BioGrid;mentha,11337588,PMID,0,1,1,,NULL
6,82,SP_HS_PPI2355204,high,ppi,,MI:0401,,BioGrid;mentha,24421388,PMID,0,1,2,,NULL
6,1475,SP_PPI2355205,high,ppi,,MI:0113;MI:0943,,BioGrid;mentha,19748355,PMID,0,2,2,,NULL
6,701,SP_PPI2355206,high,ppi,,MI:0113;MI:0007,,BioGrid;IntAct;mentha,11809834,PMID,0,2,2,,NULL
6,2269,SP_PPI2355207,high,ppi,,MI:0113;MI:0943,,BioGrid;mentha,19748355,PMID,0,2,2,,NULL
6,1710,SP_PPI2355208,low,ppi,,MI:0314,,BioGrid;mentha;PomBase,15769255,PMID,0,1,1,,NULL
6,1387,SP_PPI2355209,high,ppi,,MI:0113,,BioGrid;mentha,11854407,PMID,0,1,2,,NULL
6,2549,SP_PPI2355210,moderate,ppi,,MI:0314,,BioGrid;mentha,15769255,PMID,0,1,1,,NULL
6,1244,SP_PPI2355211,high,ppi,,MI:0113;MI:0943,,BioGrid;mentha;PomBase,12183637,PMID,0,2,3,,NULL
6,2184,SP_PPI2355212,high,ppi,,MI:0113;MI:0943;MI:0006,,BioGrid;IntAct;mentha,10880460,PMID,0,3,3,,NULL
6,1007,SP_PPI2355213,high,ppi,,MI:0113;MI:0943;MI:0006,,BioGrid;IntAct;mentha;PomBase,15147268,PMID,0,3,5,,NULL
6,2876,SP_PPI2355214,high,ppi,,MI:0113;MI:0943,,BioGrid;mentha,19748355,PMID,0,2,2,,NULL
6,1410,SP_PPI2355215,moderate,ppi,,MI:0314,,BioGrid;mentha,11337588,PMID,0,1,1,,NULL
6,3031,SP_PPI2355216,high,ppi,,MI:0943,,BioGrid;mentha;PomBase,23535663,PMID,0,1,2,,NULL
6,1245,SP_PPI2355217,high,ppi,,MI:0401;MI:0113;MI:0943,,BioGrid;mentha;PomBase,12183637,PMID,0,3,3,,NULL
6,2877,SP_PPI2355218,moderate,ppi,,MI:0943,,BioGrid;mentha,23535663,PMID,0,1,1,,NULL
6,814,SP_PPI2355219,high,ppi,,MI:0113;MI:0943;MI:0006,,BioGrid;IntAct;mentha;PomBase,12167173,PMID,0,3,4,,NULL
6,3133,SP_PPI2355220,moderate,ppi,,,,PomBase,11854407,PMID,0,0,1,,NULL
6,3165,SP_PPI2355221,moderate,ppi,,,,PomBase,11854407,PMID,0,0,1,,NULL
6,6,SP_PPI2355222,high,ppi,,MI:0943;MI:0401,,BioGrid;mentha,23535663,PMID,0,2,2,,NULL
6,2880,SP_PPI2355223,moderate,ppi,,MI:0943,,BioGrid;mentha,23535663,PMID,0,1,1,,NULL
6,2428,SP_PPI2355224,high,ppi,,MI:0113;MI:0943;MI:0007,,BioGrid;IntAct;mentha;PomBase,17016471,PMID,0,3,2,,NULL
6,2881,SP_PPI2355225,high,ppi,,MI:0113;MI:0943;MI:0007,,BioGrid;IntAct;mentha,15660136,PMID,0,3,3,,NULL
6,2186,SP_PPI2355226,high,ppi,,MI:0113;MI:0943;MI:0006;MI:0007,,BioGrid;IntAct;mentha,9990507,PMID,0,4,3,,NULL
6,2657,SP_PPI2355227,high,ppi,,MI:0943;MI:0113,,BioGrid;mentha;PomBase,23535663,PMID,0,2,3,,NULL
6,3506,SP_PPI_3428546,moderate,ppi,,MI:0314,,BioGrid,29149173,PMID,0,1,1,,NULL
7,8,HS_SP_PPI1009938,low,ppi,,MI:0401,,BioGrid;mentha,22508988,PMID,0,1,1,,NULL
8,1615,SP_PPI2353706,low,ppi,,MI:0401,,BioGrid;mentha,22508988,PMID,0,1,1,,NULL
8,1616,SP_PPI2353707,moderate,ppi,,MI:0401,,BioGrid;mentha,22508988,PMID,0,1,1,,NULL
8,2253,SP_PPI2353708,moderate,ppi,,MI:0401,,BioGrid;mentha,22508988,PMID,0,1,1,,NULL
8,778,SP_PPI2353709,low,ppi,,MI:0943,,BioGrid;mentha,21436456,PMID,0,1,1,,NULL
10,11,HS_SP_PPI1029364,low,ppi,MI:0065,,,IntAct;mentha,23481256,PMID,1,0,1,,NULL
11,36,SP_HS_PPI2350869,low,ppi,MI:0065,,,IntAct;mentha,23481256,PMID,1,0,1,,NULL
11,91,SP_HS_PPI2350870,low,ppi,MI:0065,,,IntAct;mentha,23481256,PMID,1,0,1,,NULL
11,759,SP_PPI2350872,low,ppi,,MI:0943,,BioGrid;mentha,21652630,PMID,0,1,1,,NULL
11,790,SP_PPI2350873,low,ppi,,,,PomBase,26412298,PMID,0,0,1,,NULL
11,794,SP_PPI2350874,low,ppi,,MI:0943,,BioGrid;mentha,22540037,PMID,0,1,1,,NULL
11,833,SP_PPI2350875,low,ppi,,MI:0943,,BioGrid;mentha,22119525,PMID,0,1,1,,NULL
11,791,SP_PPI2350876,low,ppi,,,,PomBase,26412298,PMID,0,0,1,,NULL
11,2649,SP_PPI2350877,moderate,ppi,MI:0018,,,BioGrid;mentha,26771498,PMID,1,0,1,,NULL
11,783,SP_PPI2350878,low,ppi,MI:0018,,,BioGrid;mentha,26771498,PMID,1,0,1,,NULL
11,792,SP_PPI2350879,low,ppi,,,,PomBase,26412298,PMID,0,0,1,,NULL
11,602,SP_PPI2350880,low,ppi,,,,PomBase,26412298,PMID,0,0,1,,NULL
11,812,SP_PPI2350881,low,ppi,,MI:0943,,BioGrid;mentha,23297348,PMID,0,1,1,,NULL
11,64,SP_PPI2350882,low,ppi,,,,PomBase,26412298,PMID,0,0,1,,NULL
11,775,SP_PPI2350883,low,ppi,,MI:0943,,BioGrid;mentha,22119525,PMID,0,1,1,,NULL
11,1134,SP_PPI_2459257,low,ppi,,MI:0943,,BioGrid,30355493,PMID,0,1,1,,NULL
11,202,SP_PPI_3432878,low,ppi,,MI:0943,,BioGrid,28218250,PMID,0,1,1,,NULL
11,745,SP_SC_PPI2350871,low,ppi,MI:0065,,,IntAct;mentha,23481256,PMID,1,0,1,,NULL
12,13,HS_SP_PPI1034216,low,ppi,MI:0018,,,BioGrid;mentha,26771498,PMID,1,0,1,,NULL
13,116,SP_HS_PPI_3372815,low,ppi,,MI:0943,,BioGrid,28935859,PMID,0,1,1,,NULL
13,862,SP_PPI2344957,low,ppi,,MI:0943,,BioGrid;mentha,24013502,PMID,0,1,1,,NULL
13,794,SP_PPI2344958,low,ppi,,MI:0943,,BioGrid;mentha,22540037,PMID,0,1,1,,NULL
13,833,SP_PPI2344959,low,ppi,,MI:0943,,BioGrid;mentha,22119525,PMID,0,1,1,,NULL
13,764,SP_PPI2344960,low,ppi,,MI:0943,,BioGrid;mentha,24713849,PMID,0,1,1,,NULL
13,768,SP_PPI2344961,low,ppi,,MI:0943,,BioGrid;mentha,24713849,PMID,0,1,1,,NULL
13,773,SP_PPI2344962,low,ppi,,MI:0943,,BioGrid;mentha,24713849,PMID,0,1,1,,NULL
13,775,SP_PPI2344963,low,ppi,,MI:0943,,BioGrid;mentha,24634168,PMID,0,1,1,,NULL
13,776,SP_PPI2344964,low,ppi,,MI:0943,,BioGrid;mentha,24713849,PMID,0,1,1,,NULL
13,1959,SP_PPI_2458593,low,ppi,,MI:0943,,BioGrid,27401558,PMID,0,1,1,,NULL
13,1443,SP_PPI_3426091,low,ppi,,MI:0943,,BioGrid,30321377,PMID,0,1,1,,NULL
14,15,HS_SP_PPI1041466,low,ppi,,MI:0423,,IntAct,14739927,PMID,0,1,1,,NULL
14,16,HS_SP_PPI1041467,low,ppi,,MI:0423,,IntAct,14739927,PMID,0,1,1,,NULL
15,116,SP_HS_PPI_3372991,low,ppi,,MI:0943,,BioGrid,28935859,PMID,0,1,1,,NULL
15,1211,SP_PPI2347233,high,ppi,,MI:0401;MI:0113,,BioGrid;mentha;PomBase,9857181,PMID,0,2,5,,NULL
15,760,SP_PPI2347234,high,ppi,,MI:0401;MI:0113;MI:0096,,BioGrid;IntAct;mentha;PomBase,9857181,PMID,0,3,4,,NULL
15,1558,SP_PPI2347235,low,ppi,,MI:0401,,BioGrid;mentha,22302936,PMID,0,1,1,,NULL
15,2041,SP_PPI2347236,low,ppi,,MI:0113,,BioGrid;mentha,22970243,PMID,0,1,1,,NULL
15,15,SP_PPI2347237,high,ppi,,MI:0113,,BioGrid;mentha,8978690,PMID,0,1,2,,NULL
15,711,SP_PPI2347238,low,ppi,,MI:0113,,BioGrid;mentha,22761595,PMID,0,1,1,,NULL
15,16,SP_PPI2347239,high,ppi,,MI:0113;MI:0096,,BioGrid;IntAct;mentha;PomBase,14739927,PMID,0,2,1,,NULL
15,1260,SP_PPI2347240,moderate,ppi,,MI:0401,,BioGrid;mentha;PomBase,21084840,PMID,0,1,1,,NULL
15,913,SP_PPI2347241,moderate,ppi,,MI:0943,,BioGrid;mentha,23779158,PMID,0,1,1,,NULL
15,1220,SP_PPI2347242,high,ppi,,MI:0403;MI:0401,,BioGrid;mentha;PomBase,14585996,PMID,0,2,3,,NULL
15,1415,SP_PPI2347243,high,ppi,,MI:0113,,BioGrid;mentha,16723501,PMID,0,1,2,,NULL
15,2801,SP_PPI2347244,high,ppi,MI:0018,MI:1022;MI:0113;MI:0025,,BioGrid;IntAct;mentha,10559981,PMID,1,3,4,,NULL
15,1559,SP_PPI2347245,high,ppi,,MI:0943;MI:0007,,BioGrid;IntAct;mentha,18076573,PMID,0,2,1,,NULL
15,2062,SP_PPI_2458792,low,ppi,,MI:0943,,BioGrid,27611590,PMID,0,1,1,,NULL
15,1443,SP_PPI_3426157,low,ppi,,MI:0943,,BioGrid,30321377,PMID,0,1,1,,NULL
16,760,SP_PPI2348691,high,ppi,MI:0018,MI:0096;MI:0314;MI:0113;MI:0046;MI:0423,,BioGrid;IntAct;mentha;PomBase,9407031,PMID,1,5,5,,NULL
16,1589,SP_PPI2348692,high,ppi,MI:0397;MI:0018,,,mentha;BioGrid;IntAct,23695164,PMID,2,0,2,,NULL
16,649,SP_PPI2348693,moderate,ppi,,MI:0113,,BioGrid;mentha,20679488,PMID,0,1,1,,NULL
16,2020,SP_PPI2348694,low,ppi,,MI:0401,,BioGrid;mentha,15550243,PMID,0,1,1,,NULL
16,28,SP_PPI2348695,high,ppi,,MI:0401,,BioGrid;mentha;PomBase,10488332,PMID,0,1,2,,NULL
16,1056,SP_PPI2348696,low,ppi,MI:0018,,,BioGrid;IntAct;mentha,14655046,PMID,1,0,1,,NULL
16,711,SP_PPI2348698,high,ppi,MI:0397;MI:0018,,,mentha;IntAct;BioGrid,23695164,PMID,2,0,2,,NULL
16,16,SP_PPI2348699,high,ppi,MI:0018,MI:0113;MI:0314;MI:0676,,BioGrid;IntAct;mentha;PomBase,15229228,PMID,1,3,3,,NULL
16,1122,SP_PPI2348700,low,ppi,,MI:0403,,BioGrid,16778077,PMID,0,1,1,,NULL
16,88,SP_PPI2348701,moderate,ppi,,MI:0113,,BioGrid;mentha,20679488,PMID,0,1,1,,NULL
16,211,SP_PPI2348702,high,ppi,,MI:0403;MI:0314,,BioGrid;mentha,16778077,PMID,0,2,2,,NULL
16,913,SP_PPI2348703,moderate,ppi,,MI:0403,,BioGrid;mentha,12917337,PMID,0,1,1,,NULL
16,1415,SP_PPI2348704,high,ppi,MI:0018;MI:0114,MI:0403;MI:0314;MI:0113;MI:0676,,BioGrid;IntAct;mentha;PomBase,16778077,PMID,2,4,6,,NULL
16,669,SP_PPI2348705,low,ppi,,MI:0113,,BioGrid;mentha,24663817,PMID,0,1,1,,NULL
16,1185,SP_PPI_3433382,low,ppi,,MI:0046,,BioGrid,29084823,PMID,0,1,1,,NULL
17,18,HS_SP_PPI1060283,low,ppi,,MI:0113,,BioGrid;mentha,20427287,PMID,0,1,1,,NULL
18,56,SP_PPI2341184,high,ppi,,MI:0943;MI:0007,,BioGrid;IntAct;mentha,18076573,PMID,0,2,1,,NULL
18,57,SP_PPI2341185,high,ppi,,MI:0943;MI:0007,,BioGrid;IntAct;mentha,18076573,PMID,0,2,1,,NULL
18,901,SP_PPI2341186,high,ppi,,MI:0943;MI:0676,,BioGrid;IntAct;mentha,21642955,PMID,0,2,1,,NULL
18,1559,SP_PPI2341187,high,ppi,MI:0018,MI:0007;MI:0943;MI:0113,,BioGrid;IntAct;mentha;PomBase,18076573,PMID,1,3,3,,NULL
18,2274,SP_PPI_3435048,high,ppi,MI:0018,MI:0113,,BioGrid,27935167,PMID,1,1,1,,NULL
19,20,HS_SP_PPI1062209,low,ppi,,MI:0096,,IntAct;mentha,16682955,PMID,0,1,1,,NULL
20,58,SP_HS_PPI2344028,low,ppi,,MI:0096,,IntAct;mentha,16682955,PMID,0,1,1,,NULL
20,80,SP_HS_PPI2344029,low,ppi,,MI:0096,,IntAct;mentha,16682955,PMID,0,1,1,,NULL
20,677,SP_MM_PPI_2458497,low,ppi,,MI:0314,,BioGrid,14709340,PMID,0,1,1,,NULL
20,678,SP_MM_PPI_2458499,low,ppi,,MI:0314,,BioGrid,14709340,PMID,0,1,1,,NULL
20,28,SP_PPI2344035,high,ppi,MI:0018;MI:0090,MI:0113;MI:0314,,BioGrid;mentha;PomBase,3297353,PMID,2,2,6,,NULL
20,20,SP_PPI2344036,high,ppi,MI:0114,MI:0113;MI:0025,,BioGrid;mentha;PomBase,11434772,PMID,1,2,4,,NULL
20,2463,SP_PPI2344037,low,ppi,,MI:0401,,BioGrid;mentha,9211981,PMID,0,1,1,,NULL
20,711,SP_PPI2344038,moderate,ppi,,,,PomBase,2569363,PMID,0,0,1,,NULL
20,1218,SP_PPI2344039,low,ppi,MI:0114,,,PomBase;BioGrid,11812792,PMID,1,0,1,,NULL
20,96,SP_PPI_2458498,moderate,ppi,,MI:0314,,BioGrid,1372994,PMID,0,1,1,,NULL
20,685,SP_SC_PPI2344030,low,ppi,,MI:0314,,BioGrid;mentha,17198374,PMID,0,1,1,,NULL
20,695,SP_SC_PPI2344031,low,ppi,,MI:0314,,BioGrid;mentha,22689984,PMID,0,1,1,,NULL
20,706,SP_SC_PPI2344032,high,ppi,,MI:0314,,BioGrid;mentha,21518961,PMID,0,1,3,,NULL
20,713,SP_SC_PPI2344033,low,ppi,,MI:0314,,BioGrid;mentha,21518961,PMID,0,1,1,,NULL
20,721,SP_SC_PPI2344034,low,ppi,,MI:0314,,BioGrid;mentha,24374311,PMID,0,1,1,,NULL
21,22,HS_SP_PPI1067246,low,ppi,MI:0018,,,BioGrid;mentha,16884933,PMID,1,0,1,,NULL
22,23,SP_HS_PPI2346979,low,ppi,MI:0018,,,BioGrid;mentha,16884933,PMID,1,0,1,,NULL
22,24,SP_HS_PPI2346980,low,ppi,MI:0018,,,BioGrid;mentha,16884933,PMID,1,0,1,,NULL
22,78,SP_HS_PPI2346981,low,ppi,MI:0018,,,BioGrid;mentha,16884933,PMID,1,0,1,,NULL
22,93,SP_HS_PPI2346982,low,ppi,MI:0018,,,BioGrid;mentha,16884933,PMID,1,0,1,,NULL
22,26,SP_PPI2346983,high,ppi,MI:0018,MI:0113,,BioGrid;mentha;PomBase,16884933,PMID,1,1,2,,NULL
22,1185,SP_PPI_3433452,low,ppi,,MI:0046,,BioGrid,29084823,PMID,0,1,1,,NULL
25,26,HS_SP_PPI1067515,low,ppi,MI:0018,,,BioGrid;mentha,16884933,PMID,1,0,1,,NULL
26,903,SP_PPI2343825,low,ppi,,,,PomBase,20139237,PMID,0,0,1,,NULL
26,904,SP_PPI2343827,moderate,ppi,,,,PomBase,20139237,PMID,0,0,1,,NULL
26,831,SP_PPI2343828,low,ppi,,MI:0046,,BioGrid;mentha,20531409,PMID,0,1,1,,NULL
27,28,HS_SP_PPI1075217,low,ppi,,MI:0401,,BioGrid;mentha,2569363,PMID,0,1,1,,NULL
28,837,SP_PPI2343279,moderate,ppi,,MI:0401,,BioGrid;mentha,12606573,PMID,0,1,1,,NULL
28,875,SP_PPI2343280,low,ppi,,MI:0113,,BioGrid;mentha,24861625,PMID,0,1,1,,NULL
28,1212,SP_PPI2343281,low,ppi,,MI:0113,,BioGrid;mentha,24861625,PMID,0,1,1,,NULL
28,760,SP_PPI2343282,high,ppi,,MI:0113;MI:0025,,BioGrid;mentha;PomBase,24861625,PMID,0,2,2,,NULL
28,1419,SP_PPI2343283,moderate,ppi,,MI:0113,,BioGrid;mentha,24861625,PMID,0,1,1,,NULL
28,96,SP_PPI2343284,high,ppi,,MI:0401,,BioGrid;DIP;mentha;PomBase,1850698,PMID,0,1,3,,NULL
28,1479,SP_PPI2343285,moderate,ppi,,MI:0113,,BioGrid;mentha,15062098,PMID,0,1,1,,NULL
28,115,SP_PPI2343286,low,ppi,,MI:0401,,PomBase;BioGrid,25533340,PMID,0,1,1,,NULL
28,1268,SP_PPI2343287,moderate,ppi,,MI:0113,,BioGrid;mentha,26912660,PMID,0,1,1,,NULL
28,794,SP_PPI2343288,low,ppi,,MI:0943,,BioGrid;mentha,22540037,PMID,0,1,1,,NULL
28,2183,SP_PPI2343289,high,ppi,,MI:0113;MI:0314;MI:0401;MI:0046;MI:0006;MI:0424,,BioGrid;IntAct;mentha;PomBase,11329175,PMID,0,6,8,,NULL
28,1109,SP_PPI2343290,high,ppi,,MI:0401,,BioGrid;mentha;PomBase,18059475,PMID,0,1,2,,NULL
28,2283,SP_PPI2343291,moderate,ppi,,MI:0401,,PomBase;BioGrid,19686686,PMID,0,1,1,,NULL
28,854,SP_PPI2343292,moderate,ppi,,MI:0401,,BioGrid;mentha;PomBase,10485849,PMID,0,1,1,,NULL
28,871,SP_PPI2343293,moderate,ppi,,MI:0113,,BioGrid;mentha,9843966,PMID,0,1,1,,NULL
28,2360,SP_PPI2343294,high,ppi,,MI:0113;MI:0401;MI:0046,,BioGrid;mentha;PomBase,9436991,PMID,0,3,3,,NULL
28,923,SP_PPI2343296,low,ppi,,MI:0113,,BioGrid;mentha,9843966,PMID,0,1,1,,NULL
28,2361,SP_PPI2343297,low,ppi,,,,PomBase,22959349,PMID,0,0,1,,NULL
28,1615,SP_PPI2343298,high,ppi,MI:0018,MI:0113;MI:0096,,BioGrid;IntAct;mentha,9115279,PMID,1,2,1,,NULL
28,2253,SP_PPI2343299,high,ppi,,MI:0401,,PomBase;BioGrid,25691663,PMID,0,1,2,,NULL
28,2362,SP_PPI2343300,low,ppi,,MI:0401,,BioGrid;mentha,21098641,PMID,0,1,1,,NULL
28,1051,SP_PPI2343301,low,ppi,,MI:0113,,BioGrid;mentha,24861625,PMID,0,1,1,,NULL
28,1264,SP_PPI2343302,low,ppi,,MI:0113,,BioGrid;mentha,11937031,PMID,0,1,1,,NULL
28,711,SP_PPI2343303,high,ppi,MI:0018,MI:0401;MI:0006;MI:0113;MI:1022;MI:0025,,BioGrid;DIP;IntAct;mentha;PomBase,9632761,PMID,1,5,10,,NULL
28,2363,SP_PPI2343304,moderate,ppi,,MI:0401,,BioGrid;mentha;PomBase,7982971,PMID,0,1,1,,NULL
28,1420,SP_PPI2343306,moderate,ppi,,MI:0113,,BioGrid;mentha,24861625,PMID,0,1,1,,NULL
28,598,SP_PPI2343307,high,ppi,MI:0018,MI:0401,,BioGrid;mentha;PomBase,9242669,PMID,1,1,1,,NULL
28,2364,SP_PPI2343308,low,ppi,,MI:0401,,BioGrid;mentha,23333317,PMID,0,1,1,,NULL
28,768,SP_PPI2343309,low,ppi,,MI:0943,,BioGrid;mentha,24713849,PMID,0,1,1,,NULL
28,856,SP_PPI2343310,low,ppi,,MI:0401,,BioGrid;mentha;PomBase,19523829,PMID,0,1,1,,NULL
28,1470,SP_PPI2343311,high,ppi,MI:0018,MI:0401;MI:0113;MI:0096,,BioGrid;IntAct;mentha;PomBase,11486016,PMID,1,3,2,,NULL
28,1012,SP_PPI2343312,high,ppi,MI:0018,MI:0401,,BioGrid;mentha;PomBase,7957097,PMID,1,1,4,,NULL
28,2365,SP_PPI2343313,high,ppi,,MI:0113;MI:0006,,BioGrid;IntAct;mentha;PomBase,16390871,PMID,0,2,1,,NULL
28,2366,SP_PPI2343314,moderate,ppi,,MI:0401,,BioGrid;mentha;PomBase,1464318,PMID,0,1,1,,NULL
28,2130,SP_PPI2343315,moderate,ppi,,MI:0113,,BioGrid;mentha,24861625,PMID,0,1,1,,NULL
28,1485,SP_PPI2343316,moderate,ppi,,MI:0401,,BioGrid;PomBase,24920823,PMID,0,1,1,,NULL
28,1573,SP_PPI2343317,low,ppi,,MI:0401,,BioGrid;mentha;PomBase,16950791,PMID,0,1,1,,NULL
28,773,SP_PPI2343318,low,ppi,,MI:0943,,BioGrid;mentha,24713849,PMID,0,1,1,,NULL
28,812,SP_PPI2343319,high,ppi,,MI:0401,,BioGrid;mentha;PomBase,16950131,PMID,0,1,2,,NULL
28,1461,SP_PPI2343320,moderate,ppi,,MI:0113,,BioGrid;mentha;PomBase,10581266,PMID,0,1,1,,NULL
28,1218,SP_PPI2343321,high,ppi,,MI:0401,,BioGrid;mentha;PomBase,22665807,PMID,0,1,4,,NULL
28,2367,SP_PPI2343322,low,ppi,,MI:0113,,BioGrid;mentha;PomBase,8887552,PMID,0,1,1,,NULL
28,1150,SP_PPI2343323,moderate,ppi,,,,PomBase,9490630,PMID,0,0,1,,NULL
28,1596,SP_PPI2343324,high,ppi,,,,PomBase,10921878,PMID,0,0,2,,NULL
28,776,SP_PPI2343325,low,ppi,,MI:0943,,BioGrid;mentha,24713849,PMID,0,1,1,,NULL
28,2323,SP_PPI2343326,moderate,ppi,,MI:0314,,BioGrid;mentha;PomBase,11937031,PMID,0,1,1,,NULL
