# index, gene, tax_id, _pos
145,4896,2542462,"array([ 2.66323652, -0.61316994])"
146,4896,2542516,"array([ 2.64074934, -0.69699828])"
147,4896,2542566,"array([ 2.73324201, -0.74970192])"
148,4896,2542568,"array([ 2.65526939, -0.64014607])"
149,4896,2542651,"array([ 2.54359627, -0.58726882])"
150,4896,2542691,"array([ 2.56087573, -0.8534982 ])"
151,4896,2542806,"array([ 2.61715958, -0.58520819])"
152,4896,2542845,"array([ 2.7283989 , -0.58815133])"
153,4896,2542946,"array([ 2.66891692, -0.71751535])"
154,4896,2543029,"array([ 2.78182631, -0.76995099])"
155,4896,2543118,"array([ 2.77230192, -0.52352805])"
156,4896,2543240,"array([ 2.75344738, -0.57732744])"
157,4896,2543263,"array([ 2.72741184, -0.65117987])"
158,4896,2543327,"array([ 2.72989313, -0.67950876])"
159,4896,2543341,"array([ 2.74839232, -0.62246485])"
160,4896,2543372,"array([ 2.6995358 , -0.64775824])"
161,4896,2543378,"array([ 2.63904253, -0.61504843])"
162,4896,2543383,"array([ 2.51725896, -0.5194691 ])"
163,4896,2543384,"array([ 2.66670526, -0.65022275])"
164,4896,2543387,"array([ 2.69996511, -0.61294739])"
165,4896,2543437,"array([ 2.55944289, -0.65700992])"
166,4896,2543563,"array([ 2.69465239, -0.6439955 ])"
167,4896,2543637,"array([ 2.59131118, -0.74633773])"
168,4896,2538691,"array([ 2.88468522, -0.61146361])"
169,4896,2538706,"array([ 2.7296881, -0.5632074])"
170,4896,2541283,"array([ 2.79361466, -0.6988862 ])"
171,4896,2542585,"array([ 2.7694939 , -0.64968205])"
172,4896,2542759,"array([ 2.69750893, -0.73690796])"
173,4896,2542881,"array([ 2.68071731, -0.71065664])"
174,4896,2543602,"array([ 2.69390538, -0.54156594])"
175,4896,2543628,"array([ 2.75139187, -0.59859678])"
176,4896,3361533,"array([ 2.84503637, -0.61668571])"
177,4896,2538692,"array([ 2.59768753, -0.82105605])"
178,4896,2538704,"array([ 2.86677052, -0.82048351])"
179,4896,2539080,"array([ 2.62817459, -0.64781087])"
180,4896,2539366,"array([ 2.65386159, -0.66293809])"
181,4896,2539375,"array([ 2.67188  , -0.6547099])"
182,4896,2539845,"array([ 2.65377358, -0.62099272])"
183,4896,2540436,"array([ 2.66246768, -0.65709957])"
184,4896,2541251,"array([ 2.6073383 , -0.67893752])"
185,4896,2541496,"array([ 2.66776333, -0.64499248])"
186,4896,2541652,"array([ 2.68192858, -0.66327459])"
187,4896,2541900,"array([ 2.6360128 , -0.62218264])"
188,4896,2542293,"array([ 2.72298776, -0.69492801])"
189,4896,2538694,"array([ 2.56570575, -0.72084077])"
190,4896,2539013,"array([ 2.59636985, -0.69719533])"
191,4896,2539601,"array([ 2.33883015, -0.95481123])"
192,4896,2539651,"array([ 2.62312242, -0.64776251])"
193,4896,2539666,"array([ 2.79261363, -0.61284593])"
194,4896,2539937,"array([ 2.69678644, -0.70116818])"
195,4896,2540229,"array([ 2.66779815, -0.63726091])"
196,4896,2540699,"array([ 2.5914708 , -0.62538315])"
197,4896,2540792,"array([ 2.64096559, -0.66095459])"
198,4896,2540910,"array([ 2.73199748, -0.71203889])"
199,4896,2541142,"array([ 2.57092525, -0.66134953])"
200,4896,2541175,"array([ 2.65931218, -0.65306067])"
201,4896,2541229,"array([ 2.58711037, -0.58776611])"
202,4896,2541296,"array([ 2.65999486, -0.70414129])"
203,4896,2541488,"array([ 2.65067299, -0.54776507])"
204,4896,2541680,"array([ 2.66607454, -0.52302932])"
205,4896,2541789,"array([ 2.61581264, -0.636453  ])"
206,4896,2542555,"array([ 2.59187884, -0.63676982])"
207,4896,2542701,"array([ 2.63384463, -0.66390893])"
208,4896,2542725,"array([ 2.57621194, -0.62528162])"
209,4896,2542964,"array([ 2.56430538, -0.57468487])"
210,4896,2543066,"array([ 2.55231318, -0.66615199])"
211,4896,2543501,"array([ 2.66840497, -0.78946399])"
212,4896,2538696,"array([ 2.46172421, -0.62249578])"
213,4896,2538913,"array([ 2.64553075, -0.65772671])"
214,4896,2539462,"array([ 2.6045505 , -0.63663497])"
215,4896,2539604,"array([ 2.64306017, -0.68784602])"
216,4896,2539714,"array([ 2.63186223, -0.65247551])"
217,4896,2540133,"array([ 2.63534906, -0.6597286 ])"
218,4896,2541776,"array([ 2.65170168, -0.6754235 ])"
219,4896,2538698,"array([ 2.65699525, -0.77355705])"
220,4896,2538922,"array([ 2.60877069, -0.66410753])"
221,4896,2539101,"array([ 2.61177226, -0.68339452])"
222,4896,2539205,"array([ 2.70656501, -0.67433962])"
223,4896,2539668,"array([ 2.68378434, -0.64639253])"
224,4896,2540302,"array([ 2.63503161, -0.69522662])"
225,4896,2540558,"array([ 2.5966103 , -0.67406168])"
226,4896,2541071,"array([ 2.83496753, -0.59172851])"
227,4896,2541135,"array([ 2.73254644, -0.64733644])"
228,4896,2541153,"array([ 2.61879632, -0.66440643])"
229,4896,2541292,"array([ 2.61769413, -0.6476795 ])"
230,4896,2541327,"array([ 2.62405606, -0.61313118])"
231,4896,2541801,"array([ 2.67178474, -0.66928901])"
232,4896,2541871,"array([ 2.67196231, -0.64839529])"
233,4896,2541990,"array([ 2.60795941, -0.64223129])"
234,4896,2542469,"array([ 2.6372038 , -0.67315037])"
235,4896,2542767,"array([ 2.59751545, -0.68315833])"
236,4896,2542884,"array([ 2.6377435 , -0.66739359])"
237,4896,2543064,"array([ 2.66153123, -0.63131213])"
238,4896,2543619,"array([ 2.6609049, -0.6735045])"
239,4896,3361420,"array([ 2.67311782, -0.68595547])"
240,4896,2538769,"array([ 2.72863337, -0.63920109])"
241,4896,2539014,"array([ 2.57620968, -0.5943963 ])"
242,4896,2539180,"array([ 2.65891184, -0.66166705])"
243,4896,2540220,"array([ 2.68859335, -0.6195328 ])"
244,4896,2541050,"array([ 2.58348681, -0.65879231])"
245,4896,2541437,"array([ 2.64333934, -0.62156521])"
246,4896,2542032,"array([ 2.70966378, -0.65813586])"
247,4896,2542126,"array([ 2.6782685 , -0.62569182])"
248,4896,2542519,"array([ 2.68857127, -0.65539832])"
249,4896,2538701,"array([ 2.7183564 , -0.67020172])"
250,4896,2538770,"array([ 2.70530176, -0.68660944])"
251,4896,2538906,"array([ 2.68475649, -0.63136508])"
252,4896,2538972,"array([ 2.64187857, -0.74709087])"
253,4896,2538987,"array([ 2.64605446, -0.70813835])"
254,4896,2539130,"array([ 2.63375913, -0.79012647])"
255,4896,2539156,"array([ 2.56859742, -0.67883335])"
256,4896,2539226,"array([ 2.67301194, -0.58099347])"
257,4896,2539244,"array([ 2.75662242, -0.65837807])"
