# index, label, _pos
613,1224,"array([17.39263783, 16.06931907])"
614,1644,"array([17.27402632, 16.18820957])"
615,205,"array([19.46195219, 16.11911338])"
616,1225,"array([19.41188856, 16.03858874])"
617,1645,"array([19.43203641, 16.21326106])"
618,206,"array([17.43206892, 14.45333355])"
619,1226,"array([17.35086696, 14.52488422])"
620,1646,"array([17.46874376, 14.41313334])"
621,207,"array([18.94419167, 17.35952934])"
622,1227,"array([19.01259476, 17.28612754])"
623,1647,"array([18.83900939, 17.36261862])"
624,208,"array([18.09098023, 15.79127413])"
625,1228,"array([18.05801811, 15.8810447 ])"
626,1648,"array([18.04614807, 15.70741627])"
627,209,"array([16.94044868, 15.20641813])"
628,1229,"array([16.95975505, 15.10811972])"
629,1649,"array([16.88304465, 15.29865996])"
630,210,"array([18.32971119, 16.83579162])"
631,1230,"array([18.25535826, 16.89597953])"
632,1650,"array([18.4232022 , 16.85927127])"
633,211,"array([17.37142888, 15.82718549])"
634,1231,"array([17.34990224, 15.9263189 ])"
635,1651,"array([17.45649988, 15.7858197 ])"
636,212,"array([19.58886641, 16.60981964])"
637,1232,"array([19.49991546, 16.64167117])"
638,1652,"array([19.6422876 , 16.68203869])"
639,213,"array([18.27547625, 14.54325689])"
640,1233,"array([18.38347856, 14.55147713])"
641,1653,"array([18.19820822, 14.60388957])"
642,214,"array([17.42741904, 14.95995467])"
643,1234,"array([17.5150809 , 14.90794604])"
644,1654,"array([17.34652592, 14.92520027])"
645,215,"array([17.34803585, 15.5453457 ])"
646,1235,"array([17.38742661, 15.44810072])"
647,1655,"array([17.39436084, 15.62765975])"
648,216,"array([17.64136524, 15.35775979])"
649,1236,"array([17.70860961, 15.41867068])"
650,1656,"array([17.66164873, 15.26323234])"
651,217,"array([20.04628921, 15.38963718])"
652,1237,"array([20.10569856, 15.46342455])"
653,1657,"array([19.98463889, 15.43656552])"
654,218,"array([18.94022253, 15.730373  ])"
655,1238,"array([19.02738584, 15.68840378])"
656,1658,"array([18.92659682, 15.82520248])"
657,219,"array([16.97230446, 15.34857654])"
658,1239,"array([16.92575629, 15.28553375])"
659,1659,"array([17.05572588, 15.29621877])"
660,220,"array([18.64881767, 16.08766987])"
661,1240,"array([18.74381003, 16.07772087])"
662,1660,"array([18.58351201, 16.01713812])"
663,221,"array([19.58514115, 15.20904643])"
664,1241,"array([19.600793  , 15.30806915])"
665,1661,"array([19.50267696, 15.14322344])"
666,222,"array([19.27948833, 16.49692256])"
667,1242,"array([19.19241242, 16.53962242])"
668,1662,"array([19.30512564, 16.39956041])"
669,223,"array([19.41042659, 17.46853917])"
670,1243,"array([19.4998123 , 17.43757251])"
671,1663,"array([19.38721658, 17.39364309])"
672,224,"array([18.73767406, 15.26312402])"
673,1244,"array([18.71089363, 15.17050479])"
674,1664,"array([18.83097709, 15.30174055])"
675,225,"array([17.69665204, 14.67257285])"
676,1245,"array([17.73403026, 14.75158803])"
677,1665,"array([17.59452463, 14.69242463])"
678,226,"array([18.14181785, 16.04581571])"
679,1246,"array([18.16690288, 15.95495825])"
680,1666,"array([18.05114246, 16.0800458 ])"
681,227,"array([18.52409029, 15.26367143])"
682,1247,"array([18.42785036, 15.28144232])"
683,1667,"array([18.5950853 , 15.33217485])"
684,228,"array([19.02657785, 15.33028921])"
685,1248,"array([19.00413897, 15.42072552])"
686,1668,"array([19.1133182 , 15.30606781])"
687,229,"array([20.12714921, 15.95922579])"
688,1249,"array([20.19136963, 16.00065418])"
689,1669,"array([20.09946266, 15.8553753 ])"
690,230,"array([17.98757463, 14.25363444])"
691,1250,"array([17.91840675, 14.31523931])"
692,1670,"array([18.09857923, 14.23526609])"
693,231,"array([19.96752605, 15.0081053 ])"
694,1251,"array([19.89185497, 14.98651087])"
695,1671,"array([20.02876935, 15.09881093])"
696,232,"array([19.75231849, 15.71598542])"
697,1252,"array([19.77431601, 15.62093954])"
698,1672,"array([19.66628721, 15.72844784])"
699,233,"array([19.33432076, 14.72033048])"
700,1253,"array([19.24666648, 14.74975235])"
701,1673,"array([19.29872026, 14.63361102])"
702,234,"array([18.34440535, 14.83054934])"
703,1254,"array([18.28274237, 14.76446423])"
704,1674,"array([18.30037158, 14.91154741])"
705,235,"array([19.68288039, 16.179795  ])"
706,1255,"array([19.62039274, 16.10341808])"
707,1675,"array([19.76868716, 16.14352278])"
708,236,"array([19.54431405, 14.52044303])"
709,1256,"array([19.45048157, 14.46213978])"
710,1676,"array([19.5877981 , 14.58544002])"
711,237,"array([18.44722248, 14.20848246])"
712,1257,"array([18.53230667, 14.19027705])"
713,1677,"array([18.51091973, 14.26638615])"
714,238,"array([19.21165278, 14.91164019])"
715,1258,"array([19.28807316, 14.9750489 ])"
716,1678,"array([19.19222808, 14.81866841])"
717,239,"array([18.76741647, 14.57160842])"
718,1259,"array([18.84428106, 14.52523076])"
719,1679,"array([18.66647521, 14.55741963])"
720,240,"array([18.98372629, 14.6353275 ])"
721,1260,"array([18.94396152, 14.55503874])"
722,1680,"array([19.07694825, 14.67759807])"
723,241,"array([19.79381907, 14.81286408])"
724,1261,"array([19.81830163, 14.90080367])"
725,1681,"array([19.71137642, 14.7356583 ])"
726,242,"array([19.43298213, 14.5209823 ])"
727,1262,"array([19.37448969, 14.45326043])"
728,1682,"array([19.34465885, 14.5316571 ])"
729,243,"array([18.35745029, 14.15119755])"
730,1263,"array([18.46785785, 14.1570933 ])"
731,1683,"array([18.28448514, 14.18170888])"
732,244,"array([19.21589403, 15.09888672])"
733,1264,"array([19.29644159, 15.07093593])"
734,1684,"array([19.21200391, 15.19188064])"
735,245,"array([18.43203434, 14.68021632])"
736,1265,"array([18.32831003, 14.68635553])"
737,1685,"array([18.49482377, 14.6128231 ])"
738,246,"array([18.41006055, 14.42274474])"
739,1266,"array([18.46060536, 14.49570403])"
740,1686,"array([18.4886003 , 14.37305609])"
741,247,"array([19.90571131, 15.7169562 ])"
742,1267,"array([19.8573796, 15.6254859])"
743,1687,"array([19.98573271, 15.72651381])"
744,248,"array([17.73679798, 14.32198269])"
745,1268,"array([17.80982507, 14.34834494])"
746,1688,"array([17.63415349, 14.36676462])"
747,249,"array([18.94777775, 15.53530872])"
748,1269,"array([19.02617452, 15.59081195])"
749,1689,"array([18.94400682, 15.44027834])"
750,250,"array([19.95201932, 16.2927629 ])"
751,1270,"array([20.03004616, 16.26619392])"
752,1690,"array([19.91263064, 16.20039668])"
753,251,"array([18.09145556, 15.46332331])"
754,1271,"array([18.05375446, 15.37771339])"
755,1691,"array([18.04492361, 15.54534207])"
756,252,"array([16.80875524, 15.45364485])"
757,1272,"array([16.84584192, 15.34882904])"
758,1692,"array([16.73842395, 15.52852576])"
759,253,"array([19.3738338 , 14.89436951])"
760,1273,"array([19.2772827 , 14.84123053])"
761,1693,"array([19.39681542, 14.98852132])"
762,254,"array([17.5536989 , 15.05266479])"
763,1274,"array([17.58359117, 14.96051142])"
764,1694,"array([17.62482865, 15.1061702 ])"
765,255,"array([18.3279237 , 15.98773261])"
766,1275,"array([18.2591431 , 15.92394397])"
767,1695,"array([18.42164672, 15.966989  ])"
768,256,"array([19.7581265 , 15.33488162])"
769,1276,"array([19.68169066, 15.37691663])"
770,1696,"array([19.83503324, 15.40389708])"
771,257,"array([18.64922059, 16.73638136])"
772,1277,"array([18.74422258, 16.73426588])"
773,1697,"array([18.58050084, 16.80549077])"
774,258,"array([16.86020651, 15.5891309 ])"
775,1278,"array([16.83047102, 15.69537019])"
776,1698,"array([16.84152567, 15.49163442])"
777,259,"array([18.84712191, 15.36370043])"
778,1279,"array([18.91165812, 15.43526849])"
779,1699,"array([18.75732103, 15.38453834])"
780,260,"array([18.39165147, 15.12974512])"
781,1280,"array([18.35594045, 15.21486324])"
782,1700,"array([18.32944798, 15.06145546])"
783,261,"array([20.16847203, 16.19469699])"
784,1281,"array([20.20534184, 16.10867745])"
785,1701,"array([20.16395603, 16.30425931])"
786,262,"array([17.10118691, 15.02625331])"
787,1282,"array([17.02810865, 15.02226532])"
788,1702,"array([17.17959585, 14.95782346])"
789,263,"array([20.12895043, 15.30263361])"
790,1283,"array([20.15291921, 15.40794721])"
791,1703,"array([20.13069177, 15.24117951])"
792,264,"array([19.52430063, 15.9255762 ])"
793,1284,"array([19.43776862, 15.94345038])"
794,1704,"array([19.54989898, 15.83480136])"
795,265,"array([17.38079619, 15.8959987 ])"
796,1285,"array([17.43282845, 15.97615721])"
797,1705,"array([17.4136407 , 15.80274538])"
798,266,"array([19.42679894, 17.58090615])"
799,1286,"array([19.50667236, 17.50831967])"
800,1706,"array([19.39179939, 17.62533619])"
801,267,"array([17.90921864, 14.66979214])"
802,1287,"array([17.83608495, 14.74191947])"
803,1707,"array([18.01518152, 14.6669944 ])"
804,268,"array([18.77057356, 16.24375698])"
805,1288,"array([18.80287986, 16.15530256])"
806,1708,"array([18.8112195 , 16.32661486])"
807,269,"array([19.94248293, 16.85113419])"
808,1289,"array([19.92617684, 16.94653798])"
809,1709,"array([20.00049956, 16.75788845])"
810,270,"array([18.53343353, 15.1990532 ])"
811,1290,"array([18.60986819, 15.13936138])"
812,1710,"array([18.43813505, 15.17485008])"
813,271,"array([19.50767478, 16.23420975])"
814,1291,"array([19.53174893, 16.13692009])"
815,1711,"array([19.41834389, 16.26730882])"
816,272,"array([17.24521561, 15.40010897])"
817,1292,"array([17.33888279, 15.37277461])"
818,1712,"array([17.1949143 , 15.32321333])"
819,273,"array([18.58445141, 17.49199902])"
820,1293,"array([18.47796831, 17.48350613])"
821,1713,"array([18.65840074, 17.42928466])"
822,274,"array([19.45584017, 17.09823494])"
823,1294,"array([19.36445972, 17.13969631])"
824,1714,"array([19.53174151, 17.13059491])"
825,275,"array([19.49293545, 16.46953777])"
826,1295,"array([19.45264765, 16.56471764])"
827,1715,"array([19.44648866, 16.38836064])"
828,276,"array([19.24510684, 16.69885493])"
829,1296,"array([19.17339738, 16.6391544 ])"
830,1716,"array([19.21648759, 16.79219708])"
831,277,"array([16.86248459, 16.66341057])"
832,1297,"array([16.80441509, 16.58641722])"
833,1717,"array([16.92884611, 16.6203209 ])"
834,278,"array([17.93461265, 16.305209  ])"
835,1298,"array([17.85276632, 16.35006277])"
836,1718,"array([17.94490414, 16.21016432])"
837,279,"array([19.86075615, 16.66405491])"
838,1299,"array([19.90630495, 16.73037023])"
839,1719,"array([19.77786742, 16.71302214])"
840,280,"array([18.21298127, 15.94880021])"
841,1300,"array([18.11735238, 15.95959369])"
842,1720,"array([18.27840201, 16.02008487])"
843,281,"array([17.31806709, 16.84919936])"
844,1301,"array([17.29595274, 16.75046207])"
845,1721,"array([17.40321422, 16.90399219])"
846,282,"array([17.59411151, 15.55294165])"
847,1302,"array([17.68143963, 15.51405076])"
848,1722,"array([17.56928308, 15.64925108])"
849,283,"array([17.44666249, 14.56220775])"
850,1303,"array([17.35490205, 14.59426548])"
851,1723,"array([17.46617849, 14.6371458 ])"
852,284,"array([18.1315888 , 16.77270758])"
853,1304,"array([18.15734908, 16.86526502])"
854,1724,"array([18.04114045, 16.73467206])"
855,285,"array([19.15291631, 17.35395001])"
856,1305,"array([19.11639352, 17.27600406])"
857,1725,"array([19.25520527, 17.33869905])"
858,286,"array([18.7227744 , 15.99057466])"
859,1306,"array([18.69696298, 16.08274295])"
860,1726,"array([18.81471671, 15.95535477])"
861,287,"array([18.33800682, 16.77449115])"
862,1307,"array([18.43600614, 16.75785668])"
863,1727,"array([18.26485426, 16.70642621])"
864,288,"array([17.81732765, 16.71091732])"
865,1308,"array([17.83258997, 16.62018693])"
866,1728,"array([17.73057375, 16.73037935])"
867,289,"array([16.70474448, 16.06153885])"
868,1309,"array([16.64262295, 16.02687649])"
869,1729,"array([16.72713606, 16.16522607])"
870,290,"array([18.87311269, 17.78552841])"
871,1310,"array([18.94314374, 17.72481072])"
872,1730,"array([18.7616881 , 17.80270911])"
873,291,"array([16.86083153, 17.02968244])"
874,1311,"array([16.92887045, 17.04644439])"
875,1731,"array([16.80359172, 16.93590704])"
876,292,"array([17.06975808, 16.30176891])"
877,1312,"array([17.04755663, 16.3966213 ])"
878,1732,"array([17.15733947, 16.29927216])"
879,293,"array([17.55620483, 17.32592631])"
880,1313,"array([17.63828789, 17.29182771])"
881,1733,"array([17.58807491, 17.41173173])"
882,294,"array([18.51870564, 17.21055111])"
883,1314,"array([18.57962855, 17.27709381])"
884,1734,"array([18.5656411 , 17.12927996])"
885,295,"array([17.20884001, 15.88523592])"
886,1315,"array([17.26689172, 15.96015929])"
887,1735,"array([17.1256601 , 15.91169472])"
888,296,"array([17.31430323, 17.51492109])"
889,1316,"array([17.41013854, 17.57305646])"
890,1736,"array([17.24244173, 17.45871674])"
891,297,"array([18.41351053, 17.83381363])"
892,1317,"array([18.32898201, 17.85170153])"
893,1737,"array([18.35027998, 17.77624151])"
894,298,"array([17.62708988, 17.12329742])"
895,1318,"array([17.5450742 , 17.05924037])"
896,1738,"array([17.64930865, 17.21554114])"
897,299,"array([18.08922234, 17.46578515])"
898,1319,"array([18.00952877, 17.50876442])"
899,1739,"array([18.19031936, 17.47782499])"
900,300,"array([17.82444784, 17.51222692])"
901,1320,"array([17.87002472, 17.58839125])"
902,1740,"array([17.72502816, 17.46843472])"
903,301,"array([17.08211672, 17.1414588 ])"
904,1321,"array([17.06222476, 17.04259656])"
905,1741,"array([17.16381696, 17.2250721 ])"
906,302,"array([17.59896185, 17.63765248])"
907,1322,"array([17.65069   , 17.69588276])"
908,1742,"array([17.68722076, 17.63336301])"
909,303,"array([18.30300052, 17.85976141])"
910,1323,"array([18.19196748, 17.84720123])"
911,1743,"array([18.37969083, 17.82215257])"
912,304,"array([17.45921885, 16.89508132])"
913,1324,"array([17.36914974, 16.90639933])"
914,1744,"array([17.46763399, 16.7993314 ])"
915,305,"array([18.58707132, 17.4178193 ])"
916,1325,"array([18.69106649, 17.4010349 ])"
917,1745,"array([18.52255053, 17.48611361])"
918,306,"array([18.2933619, 17.5248767])"
919,1326,"array([18.24775695, 17.44597413])"
920,1746,"array([18.21201658, 17.57386067])"
921,307,"array([16.94699995, 16.48810941])"
922,1327,"array([17.0049274 , 16.57564109])"
923,1747,"array([16.86383107, 16.48085374])"
924,308,"array([19.11434999, 17.62449397])"
925,1328,"array([19.0390614 , 17.59034626])"
926,1748,"array([19.21742448, 17.58467683])"
927,309,"array([17.768889  , 16.49270772])"
928,1329,"array([17.69228007, 16.4335131 ])"
929,1749,"array([17.77753108, 16.59146221])"
930,310,"array([16.84276896, 15.89622193])"
931,1330,"array([16.76747343, 15.92947494])"
932,1750,"array([16.88855996, 15.9891756 ])"
933,311,"array([18.89317509, 16.64703867])"
934,1331,"array([18.93645302, 16.72833298])"
935,1751,"array([18.94642042, 16.56140058])"
936,312,"array([20.02795921, 16.73555462])"
937,1332,"array([19.98432997, 16.8373612 ])"
938,1752,"array([20.098145  , 16.66707434])"
939,313,"array([17.69266516, 17.16205436])"
940,1333,"array([17.78682557, 17.20938304])"
941,1753,"array([17.66946321, 17.06788304])"
942,314,"array([19.19693164, 17.12777012])"
943,1334,"array([19.15535738, 17.21525324])"
944,1754,"array([19.1266097 , 17.07064817])"
945,315,"array([18.58042903, 16.2071566 ])"
946,1335,"array([18.65174335, 16.27324316])"
947,1755,"array([18.48584765, 16.22861431])"
948,316,"array([17.21126079, 16.57929395])"
949,1336,"array([17.29197289, 16.53587994])"
950,1756,"array([17.14033432, 16.50952978])"
951,317,"array([18.07033186, 15.21481983])"
952,1337,"array([17.97206401, 15.21693349])"
953,1757,"array([18.1355387 , 15.13784681])"
954,318,"array([20.13093283, 16.33121379])"
955,1338,"array([20.15319663, 16.22252364])"
956,1758,"array([20.15116526, 16.42740622])"
957,319,"array([17.95600615, 16.51671166])"
958,1339,"array([17.88954248, 16.44064928])"
959,1759,"array([18.05008692, 16.49586266])"
960,320,"array([18.60841282, 16.80181373])"
961,1340,"array([18.63088774, 16.70850978])"
962,1760,"array([18.67299785, 16.87086013])"
963,321,"array([16.58347244, 15.87194128])"
964,1341,"array([16.56877786, 15.97210339])"
965,1761,"array([16.5901763 , 15.75930793])"
966,322,"array([19.82529048, 17.11821062])"
967,1342,"array([19.89731954, 17.11581242])"
968,1762,"array([19.74284209, 17.18975778])"
969,323,"array([16.70142878, 16.54921607])"
970,1343,"array([16.68582262, 16.44224286])"
971,1763,"array([16.66323085, 16.59660869])"
972,324,"array([17.44204506, 16.1577574 ])"
973,1344,"array([17.53646594, 16.14642344])"
974,1764,"array([17.41591396, 16.25458508])"
975,325,"array([19.32664047, 16.06183104])"
976,1345,"array([19.2727277 , 15.97949771])"
977,1765,"array([19.29741521, 16.15634592])"
978,326,"array([17.26732615, 14.57496079])"
979,1346,"array([17.18877518, 14.65283501])"
980,1766,"array([17.30640119, 14.54049415])"
981,327,"array([18.96829185, 17.21084385])"
982,1347,"array([19.03867905, 17.13486048])"
983,1767,"array([18.86474648, 17.2114897 ])"
984,328,"array([17.96746603, 15.89382056])"
985,1348,"array([17.93762408, 15.98700485])"
986,1768,"array([17.9140657 , 15.81244252])"
987,329,"array([16.88500795, 15.11859028])"
988,1349,"array([16.91550853, 15.02276371])"
989,1769,"array([16.82411589, 15.21584255])"
990,330,"array([18.28508535, 16.9843235 ])"
991,1350,"array([18.20621497, 17.04252613])"
992,1770,"array([18.38529186, 17.0109229 ])"
993,331,"array([17.41195976, 15.99695486])"
994,1351,"array([17.40548337, 16.0970779 ])"
995,1771,"array([17.49605844, 15.94912545])"
996,332,"array([19.4535156 , 16.73448764])"
997,1352,"array([19.3597389 , 16.75953892])"
998,1772,"array([19.50070876, 16.80742446])"
999,333,"array([18.42875298, 14.62935155])"
1000,1353,"array([18.53526158, 14.64572677])"
1001,1773,"array([18.35351647, 14.69208687])"
1002,334,"array([17.54637066, 14.82061147])"
1003,1354,"array([17.64193433, 14.78288761])"
1004,1774,"array([17.47125691, 14.78278618])"
1005,335,"array([17.48218544, 15.43280825])"
1006,1355,"array([17.53029929, 15.34107014])"
1007,1775,"array([17.52811916, 15.51896231])"
1008,336,"array([17.79698965, 15.37766822])"
1009,1356,"array([17.86093395, 15.44500821])"
1010,1776,"array([17.81947572, 15.28069146])"
1011,337,"array([20.11646429, 15.56995235])"
1012,1357,"array([20.16582253, 15.65295044])"
1013,1777,"array([20.05165668, 15.61651091])"
1014,338,"array([19.10965182, 15.74430944])"
1015,1358,"array([19.19233882, 15.70322687])"
1016,1778,"array([19.09303997, 15.84333054])"
1017,339,"array([16.97139349, 15.18640657])"
1018,1359,"array([16.93107102, 15.12166444])"
1019,1779,"array([17.05795523, 15.13875235])"
1020,340,"array([18.76998975, 15.98692625])"
1021,1360,"array([18.86130452, 15.97214015])"
1022,1780,"array([18.70478764, 15.91264551])"
1023,341,"array([19.51575105, 15.34157261])"
1024,1361,"array([19.52295889, 15.44089676])"
1025,1781,"array([19.43227327, 15.27573833])"
1026,342,"array([19.12852224, 16.47072606])"
1027,1362,"array([19.03685983, 16.50381796])"
1028,1782,"array([19.15233155, 16.37199462])"
1029,343,"array([19.56934763, 17.35500484])"
1030,1363,"array([19.65881163, 17.31171213])"
1031,1783,"array([19.54728118, 17.27931064])"
1032,344,"array([18.79102142, 15.11736997])"
1033,1364,"array([18.76297863, 15.02518563])"
1034,1784,"array([18.89071928, 15.15588943])"
1035,345,"array([17.66594727, 14.8319081 ])"
1036,1365,"array([17.71068524, 14.90789111])"
1037,1785,"array([17.56556911, 14.85177092])"
1038,346,"array([18.09686413, 15.89369616])"
1039,1366,"array([18.12128432, 15.80045372])"
1040,1786,"array([18.0032341 , 15.92742022])"
1041,347,"array([18.40047971, 15.37392559])"
1042,1367,"array([18.3034927 , 15.39753118])"
1043,1787,"array([18.47215625, 15.44001927])"
1044,348,"array([19.07346146, 15.48836488])"
1045,1368,"array([19.05471163, 15.57994239])"
1046,1788,"array([19.16423825, 15.46737832])"
1047,349,"array([20.21305234, 15.9057983 ])"
1048,1369,"array([20.26815951, 15.94906479])"
1049,1789,"array([20.18659738, 15.79704982])"
1050,350,"array([17.99466504, 14.35517981])"
1051,1370,"array([17.9315653, 14.424808 ])"
1052,1790,"array([18.10390031, 14.33591287])"
1053,351,"array([19.90937386, 15.07774132])"
1054,1371,"array([19.82735828, 15.06572444])"
1055,1791,"array([19.97448525, 15.16787037])"
1056,352,"array([19.71697476, 15.53738155])"
1057,1372,"array([19.72925611, 15.44009047])"
1058,1792,"array([19.63275488, 15.55144729])"
1059,353,"array([19.14552272, 14.70238211])"
1060,1373,"array([19.05857263, 14.73713174])"
1061,1793,"array([19.10746639, 14.61523069])"
1062,354,"array([18.18526752, 14.78195765])"
1063,1374,"array([18.12067599, 14.72032123])"
1064,1794,"array([18.14382746, 14.8641974 ])"
1065,355,"array([19.63739118, 16.00129611])"
1066,1375,"array([19.57567133, 15.92495192])"
1067,1795,"array([19.72563689, 15.96302425])"
1068,356,"array([19.37539697, 14.42284269])"
1069,1376,"array([19.27769142, 14.37022835])"
1070,1796,"array([19.41591627, 14.49340295])"
1071,357,"array([18.64470843, 14.20728347])"
1072,1377,"array([18.73406836, 14.19277474])"
1073,1797,"array([18.70943378, 14.26050251])"
1074,358,"array([19.36620876, 14.94872498])"
1075,1378,"array([19.4417525, 15.0211849])"
1076,1798,"array([19.34893039, 14.8538925 ])"
1077,359,"array([18.79769871, 14.45110807])"
1078,1379,"array([18.87669635, 14.41088283])"
1079,1799,"array([18.69427899, 14.43479356])"
1080,360,"array([19.02279164, 14.51864857])"
1081,1380,"array([18.97902884, 14.4421989 ])"
1082,1800,"array([19.11890202, 14.56057359])"
1083,361,"array([19.73399258, 14.89077154])"
1084,1381,"array([19.75398878, 14.98344967])"
1085,1801,"array([19.65315305, 14.81316681])"
1086,362,"array([19.27224145, 14.40261455])"
1087,1382,"array([19.21012451, 14.33867126])"
1088,1802,"array([19.18663695, 14.41009351])"
1089,363,"array([18.55416556, 14.17114316])"
1090,1383,"array([18.66429447, 14.18298748])"
1091,1803,"array([18.47926876, 14.20988943])"
1092,364,"array([19.36974791, 15.14079328])"
1093,1384,"array([19.45053995, 15.11749837])"
1094,1804,"array([19.36815291, 15.23699533])"
1095,365,"array([18.27441201, 14.62226229])"
1096,1385,"array([18.17272393, 14.64123549])"
1097,1805,"array([18.33804441, 14.55210136])"
1098,366,"array([18.57038057, 14.51451113])"
1099,1386,"array([18.61853571, 14.59229977])"
1100,1806,"array([18.65329792, 14.46781194])"
1101,367,"array([19.87034381, 15.53127808])"
1102,1387,"array([19.81401832, 15.44124211])"
1103,1807,"array([19.9494201 , 15.53712536])"
1104,368,"array([17.7491634 , 14.42055045])"
1105,1388,"array([17.82703092, 14.45540112])"
1106,1808,"array([17.64606366, 14.46037391])"
1107,369,"array([19.11065988, 15.54481216])"
1108,1389,"array([19.1916565 , 15.60207373])"
1109,1809,"array([19.10761329, 15.44508419])"
1110,370,"array([20.05279436, 16.15643048])"
1111,1390,"array([20.12615378, 16.12136987])"
1112,1810,"array([20.01157701, 16.06405312])"
1113,371,"array([17.9581191 , 15.38127675])"
1114,1391,"array([17.91502207, 15.30109418])"
1115,1811,"array([17.90779076, 15.46865384])"
1116,372,"array([16.80498533, 15.28331192])"
1117,1392,"array([16.85222148, 15.18178782])"
1118,1812,"array([16.73833913, 15.36203742])"
1119,373,"array([19.19073284, 14.87541989])"
1120,1393,"array([19.09236172, 14.82774826])"
1121,1813,"array([19.21791181, 14.96943296])"
1122,374,"array([17.67560463, 14.92192862])"
1123,1394,"array([17.71458823, 14.83399497])"
1124,1814,"array([17.74686275, 14.97729156])"
1125,375,"array([18.28289496, 15.83176469])"
1126,1395,"array([18.2129492 , 15.76549601])"
1127,1815,"array([18.37672659, 15.80963412])"
1128,376,"array([19.68667036, 15.47624815])"
1129,1396,"array([19.6020652 , 15.50802345])"
1130,1816,"array([19.762423  , 15.54528961])"
1131,377,"array([18.78247386, 16.81531308])"
1132,1397,"array([18.87855444, 16.8122581 ])"
1133,1817,"array([18.71950286, 16.89280963])"
1134,378,"array([16.75768199, 15.72340224])"
1135,1398,"array([16.7336102 , 15.83213139])"
1136,1818,"array([16.74267389, 15.62095899])"
1137,379,"array([18.89396949, 15.52712481])"
1138,1399,"array([18.96135116, 15.59871666])"
1139,1819,"array([18.8040812 , 15.54850828])"
1140,380,"array([18.25988903, 15.24315118])"
1141,1400,"array([18.234715  , 15.33182474])"
1142,1820,"array([18.19676341, 15.1733578 ])"
1143,381,"array([20.25872917, 16.15738217])"
1144,1401,"array([20.27842966, 16.06193771])"
1145,1821,"array([20.25541637, 16.26969007])"
1146,382,"array([17.05370273, 14.92903199])"
1147,1402,"array([16.98284483, 14.92948934])"
1148,1822,"array([17.13242349, 14.85359358])"
1149,383,"array([20.19711589, 15.49206893])"
1150,1403,"array([20.21407754, 15.60084365])"
1151,1823,"array([20.19644061, 15.43583502])"
1152,384,"array([19.38377837, 15.86245122])"
1153,1404,"array([19.29822942, 15.88374971])"
1154,1824,"array([19.40776503, 15.76822271])"
1155,385,"array([17.52433301, 15.96748908])"
1156,1405,"array([17.57237546, 16.05226205])"
1157,1825,"array([17.55607614, 15.87209053])"
1158,386,"array([19.59066895, 17.45980529])"
1159,1406,"array([19.66744312, 17.38023273])"
1160,1826,"array([19.55492473, 17.49983091])"
1161,387,"array([17.87966539, 14.8161062 ])"
1162,1407,"array([17.81163983, 14.89567757])"
1163,1827,"array([17.98348629, 14.8079549 ])"
1164,388,"array([18.89104859, 16.14241044])"
1165,1408,"array([18.9202241 , 16.05028256])"
1166,1828,"array([18.94118262, 16.22223769])"
1167,389,"array([19.99631068, 16.93642895])"
1168,1409,"array([19.96943023, 17.03020215])"
1169,1829,"array([20.05273374, 16.83615639])"
1170,390,"array([18.57915482, 15.05025323])"
1171,1410,"array([18.66169744, 14.99346431])"
1172,1830,"array([18.4776644 , 15.02340338])"
1173,391,"array([19.4674821 , 16.06411109])"
1174,1411,"array([19.48779769, 15.96443167])"
1175,1831,"array([19.37645719, 16.09838522])"
1176,392,"array([17.38764464, 15.28185873])"
1177,1412,"array([17.4820487 , 15.26164313])"
1178,1832,"array([17.34145796, 15.20309899])"
1179,393,"array([18.43517746, 17.40443278])"
1180,1413,"array([18.32911291, 17.38849828])"
1181,1833,"array([18.509303  , 17.33900641])"
1182,394,"array([19.32668398, 17.22235779])"
1183,1414,"array([19.2291144 , 17.26278861])"
1184,1834,"array([19.39967739, 17.26555653])"
1185,395,"array([19.36221852, 16.59188869])"
1186,1415,"array([19.31128676, 16.68238365])"
1187,1835,"array([19.32011058, 16.50702062])"
1188,396,"array([19.08256771, 16.670592  ])"
1189,1416,"array([19.01433693, 16.60200887])"
1190,1836,"array([19.05683505, 16.76276144])"
1191,397,"array([16.79307647, 16.48069282])"
1192,1417,"array([16.73836804, 16.39736948])"
1193,1837,"array([16.85894759, 16.43555482])"
1194,398,"array([17.78095079, 16.29289961])"
1195,1418,"array([17.69531157, 16.33455809])"
1196,1838,"array([17.78823953, 16.19448686])"
1197,399,"array([19.8617674 , 16.82760121])"
1198,1419,"array([19.90189804, 16.89799808])"
1199,1839,"array([19.7769134 , 16.88104052])"
1200,400,"array([18.09046738, 16.05099276])"
1201,1420,"array([17.99639845, 16.06647183])"
1202,1840,"array([18.15652963, 16.12543899])"
1203,401,"array([17.37286593, 16.70206311])"
1204,1421,"array([17.36716381, 16.60214133])"
1205,1841,"array([17.45863143, 16.75976485])"
1206,402,"array([17.74330896, 15.58134454])"
1207,1422,"array([17.8343648, 15.5423501])"
1208,1842,"array([17.72329192, 15.67740605])"
1209,403,"array([17.28196884, 14.67484671])"
1210,1423,"array([17.19198568, 14.72096668])"
1211,1843,"array([17.3013457, 14.7502761])"
1212,404,"array([18.07993559, 16.91890674])"
1213,1424,"array([18.1084863, 17.0117592])"
