0,1
0,2
0,3
0,4
0,5
0,6
0,7
2,8
3,9
3,10
10,11
4,12
4,13
4,14
13,15
14,16
14,17
17,18
5,19
5,20
5,21
5,22
20,23
21,24
21,25
22,26
22,27
22,28
25,29
27,30
28,31
28,32
32,33
6,34
6,35
6,36
6,37
6,38
35,39
36,40
36,41
37,42
37,43
37,44
38,45
38,46
38,47
38,48
41,49
43,50
44,51
44,52
52,53
46,54
47,55
47,56
48,57
48,58
48,59
56,60
58,61
59,62
59,63
63,64
7,65
7,66
7,67
7,68
7,69
7,70
66,71
67,72
67,73
68,74
68,75
68,76
69,77
69,78
69,79
69,80
70,81
70,82
70,83
70,84
70,85
73,86
75,87
76,88
76,89
89,90
78,91
79,92
79,93
80,94
80,95
80,96
93,97
95,98
96,99
96,100
100,101
82,102
83,103
83,104
84,105
84,106
84,107
85,108
85,109
85,110
85,111
104,112
106,113
107,114
107,115
109,116
110,117
110,118
111,119
111,120
111,121
115,122
118,123
120,124
121,125
121,126
126,127
