# index, gene, tax_id, _pos
233,6239,174150,"array([3.35577019, 8.2442042 ])"
234,6239,174153,"array([ 4.09403081, 10.66126505])"
235,6239,174173,"array([ 3.80950597, 10.47895357])"
236,6239,174179,"array([ 3.50282048, 11.13981421])"
237,6239,174203,"array([5.13956199, 6.78474782])"
238,6239,174240,"array([3.53354794, 8.00318407])"
239,6239,174255,"array([ 4.14367115, 10.23051118])"
240,6239,174256,"array([ 3.95510702, 10.33474876])"
241,6239,174257,"array([4.72204478, 9.19544648])"
242,6239,174260,"array([4.49336339, 7.73896551])"
243,6239,174271,"array([1.84594872, 9.31016891])"
244,6239,174285,"array([5.38581201, 7.39706236])"
245,6239,174323,"array([5.32786756, 7.29700184])"
246,6239,174374,"array([ 2.79924928, 10.67695875])"
247,6239,174379,"array([ 2.93234195, 10.94389825])"
248,6239,174392,"array([4.5284382 , 6.86845959])"
249,6239,174428,"array([4.30610572, 9.25529214])"
250,6239,174452,"array([4.80063391, 8.73592946])"
251,6239,174477,"array([4.60321381, 9.99046894])"
252,6239,174482,"array([5.92720026, 8.58158677])"
253,6239,174505,"array([3.04524267, 9.73656202])"
254,6239,174542,"array([ 4.05555894, 10.52261205])"
255,6239,174543,"array([ 2.09893326, 10.48326642])"
256,6239,174553,"array([ 3.99171917, 11.14042952])"
257,6239,174588,"array([ 4.88766107, 10.29524431])"
258,6239,174597,"array([ 3.39034862, 11.06446627])"
259,6239,174600,"array([3.04383869, 8.06113931])"
260,6239,174612,"array([2.49812885, 6.2959199 ])"
261,6239,174626,"array([2.403067  , 9.99810912])"
262,6239,174649,"array([3.50830047, 9.8432516 ])"
263,6239,174661,"array([ 3.54908658, 10.54864895])"
264,6239,174673,"array([5.67738142, 9.1856531 ])"
265,6239,174695,"array([ 4.0080305 , 10.98380026])"
266,6239,174700,"array([ 3.68121926, 10.77223937])"
267,6239,174715,"array([4.49889494, 6.65183054])"
268,6239,174727,"array([4.82085103, 9.79384691])"
269,6239,174734,"array([ 4.5376163 , 10.10710431])"
270,6239,174763,"array([1.99345262, 9.32033268])"
271,6239,174807,"array([4.36153511, 8.92330485])"
272,6239,174808,"array([2.75787032, 9.79735056])"
273,6239,174824,"array([ 2.53258415, 10.22687386])"
274,6239,174834,"array([5.64498944, 8.44263823])"
275,6239,174838,"array([4.62857639, 8.8557424 ])"
276,6239,174862,"array([3.89885294, 7.36479679])"
277,6239,174869,"array([2.38323332, 9.86478787])"
278,6239,174892,"array([ 2.38930143, 10.48081379])"
279,6239,174898,"array([ 2.81539966, 11.03807955])"
280,6239,174901,"array([2.77580345, 8.05794227])"
281,6239,174974,"array([ 2.86684394, 11.22533241])"
282,6239,175001,"array([ 3.3023133 , 10.52999796])"
283,6239,175006,"array([4.66637721, 8.98861475])"
284,6239,175040,"array([4.02849969, 8.53970573])"
285,6239,175056,"array([4.33277626, 8.27713871])"
286,6239,175066,"array([4.14265594, 8.39965467])"
287,6239,175078,"array([2.80357217, 6.23907001])"
288,6239,175126,"array([5.82396807, 7.07321551])"
289,6239,175174,"array([5.67527749, 9.32077353])"
290,6239,175205,"array([4.76847212, 8.90869903])"
291,6239,175220,"array([4.06456349, 9.90229596])"
292,6239,175247,"array([ 4.66380047, 10.77717151])"
293,6239,175254,"array([2.87728071, 9.90455282])"
294,6239,175273,"array([ 3.65899895, 10.63959411])"
295,6239,175281,"array([2.86511826, 9.06939782])"
296,6239,175360,"array([ 3.41982102, 10.46489242])"
297,6239,175378,"array([4.43184824, 9.03532418])"
298,6239,175403,"array([4.1470199 , 8.92762083])"
299,6239,175413,"array([2.51320545, 9.33458537])"
300,6239,175442,"array([3.11883199, 7.47795177])"
301,6239,175460,"array([3.70091944, 6.97553987])"
302,6239,175461,"array([1.70839635, 9.81089029])"
303,6239,175502,"array([6.58277796, 7.46390017])"
304,6239,175517,"array([5.3710188 , 6.71311279])"
305,6239,175528,"array([3.0163122 , 9.86745202])"
306,6239,175536,"array([4.60600099, 7.16525735])"
307,6239,175542,"array([2.77078612, 6.34091807])"
308,6239,175545,"array([5.21361426, 7.0754314 ])"
309,6239,175556,"array([4.4407719 , 7.14000496])"
310,6239,175564,"array([4.96665619, 9.86571275])"
311,6239,175602,"array([3.46065773, 9.97075269])"
312,6239,175660,"array([4.22776434, 6.96604215])"
313,6239,175662,"array([3.79979515, 7.81881246])"
314,6239,175680,"array([4.52789977, 8.68385517])"
315,6239,175696,"array([4.2672317 , 9.53974288])"
316,6239,175700,"array([ 1.7938739 , 10.11752954])"
317,6239,175710,"array([4.28917334, 6.83064009])"
318,6239,175725,"array([5.28493642, 6.51699224])"
319,6239,175739,"array([6.8341245 , 6.67590624])"
320,6239,175754,"array([4.20269552, 6.78749259])"
321,6239,175764,"array([3.18361699, 7.38369621])"
322,6239,175786,"array([3.88424725, 6.91246104])"
323,6239,175789,"array([4.89074037, 7.42414801])"
324,6239,175844,"array([3.14429887, 9.2168002 ])"
325,6239,175865,"array([2.60447723, 9.22080249])"
326,6239,175913,"array([4.35659816, 7.51103969])"
327,6239,175944,"array([4.26176504, 7.53370309])"
328,6239,175964,"array([1.77442898, 9.55568073])"
329,6239,175972,"array([3.75749503, 7.2606693 ])"
330,6239,175983,"array([3.97867031, 8.23907182])"
331,6239,176003,"array([3.8790695, 7.6362803])"
332,6239,176010,"array([4.27282913, 7.06717873])"
333,6239,176031,"array([3.77232198, 6.55714848])"
334,6239,176050,"array([4.34196988, 7.39715315])"
335,6239,176069,"array([2.59515428, 8.80321372])"
336,6239,176089,"array([ 4.75323371, 10.90732176])"
337,6239,176109,"array([2.41961997, 9.49305445])"
338,6239,176118,"array([3.23364083, 9.70679401])"
339,6239,176180,"array([ 2.92000137, 10.37182024])"
340,6239,176197,"array([3.1055921 , 9.50683079])"
341,6239,176207,"array([1.86944415, 9.93445483])"
342,6239,176253,"array([ 3.67010776, 10.49210779])"
343,6239,176298,"array([2.76867498, 9.49275769])"
344,6239,176301,"array([4.32224611, 9.09035129])"
345,6239,176315,"array([2.89981799, 6.29296167])"
346,6239,176316,"array([ 3.41590174, 10.32575552])"
347,6239,176330,"array([ 4.11634051, 11.07021902])"
348,6239,176358,"array([ 3.60216017, 10.139363  ])"
349,6239,176359,"array([3.01728406, 9.38829685])"
350,6239,176381,"array([ 4.76096489, 10.03284414])"
351,6239,176386,"array([2.85447683, 9.34447566])"
352,6239,176402,"array([5.11088169, 7.77007412])"
353,6239,176426,"array([3.90978668, 7.74057322])"
354,6239,176439,"array([2.86235788, 6.67763853])"
355,6239,176466,"array([4.57939873, 7.92281466])"
356,6239,176482,"array([ 2.80868187, 10.45157246])"
357,6239,176486,"array([2.14361845, 9.03579853])"
358,6239,176506,"array([4.84484233, 8.27565962])"
359,6239,176527,"array([ 2.67171007, 10.44784312])"
360,6239,176538,"array([ 4.05887384, 10.8285163 ])"
