# index, gene, tax_id, _pos
175,9606,121504,"array([3.22374464, 3.01730842])"
176,7227,38846,"array([3.17899935, 3.04881832])"
177,9606,3312,"array([3.23470871, 3.07579066])"
178,7227,38872,"array([3.16827896, 3.02990752])"
179,7227,38961,"array([3.12740216, 3.03127441])"
180,9606,1956,"array([3.0646249 , 3.02794546])"
181,7227,39164,"array([3.18350681, 3.02974051])"
182,9606,6872,"array([3.24223378, 3.02416349])"
183,7227,39165,"array([3.18066677, 3.04133998])"
184,9606,4133,"array([3.24306587, 3.04461135])"
185,7227,39203,"array([3.17869932, 3.02463451])"
186,9606,6305,"array([3.23440603, 3.00555702])"
187,7227,39421,"array([3.16037719, 2.9940497 ])"
188,7227,39463,"array([3.2059115, 2.9921651])"
189,7227,39659,"array([3.15317727, 3.0338357 ])"
190,9606,4155,"array([3.08020812, 3.03235596])"
191,7227,39753,"array([3.1568507 , 3.04140774])"
192,9606,2137,"array([3.15462591, 3.10616109])"
193,7227,39765,"array([3.17460963, 3.00512336])"
194,9606,6667,"array([3.2167964 , 2.96296926])"
195,7227,39818,"array([3.15209306, 3.03700054])"
196,9606,7072,"array([3.15522938, 3.10329889])"
197,7227,39844,"array([3.14926153, 3.04342059])"
198,9606,6607,"array([3.14464443, 3.10477709])"
199,7227,39884,"array([3.15715998, 3.0122754 ])"
200,9606,1630,"array([3.17727115, 2.9535103 ])"
201,7227,39961,"array([3.17148837, 2.98363315])"
202,9606,6879,"array([3.19106443, 2.93407915])"
203,7227,40134,"array([3.17349123, 3.01771127])"
204,7227,40141,"array([3.16448322, 3.02566115])"
205,7227,40173,"array([3.13953613, 3.03306803])"
206,7227,40336,"array([3.17250747, 3.00821199])"
207,9606,9246,"array([3.21376149, 2.96765971])"
208,7227,40718,"array([3.13305686, 3.04050205])"
209,7227,40790,"array([3.18048837, 3.04973485])"
210,9606,2962,"array([3.2373348 , 3.07260571])"
211,7227,40791,"array([3.17271326, 3.08240999])"
212,9606,9341,"array([3.20112931, 3.12621703])"
213,7227,40830,"array([3.15045547, 3.00798743])"
214,9606,6780,"array([3.15259541, 2.94425522])"
215,7227,40958,"array([3.12628393, 3.04152844])"
216,9606,8405,"array([3.07560154, 3.07590969])"
217,7227,41054,"array([3.13764028, 3.04071286])"
218,7227,41085,"array([3.18938263, 3.00031913])"
219,9606,84461,"array([3.23527606, 2.97014529])"
220,7227,41231,"array([3.14166389, 2.9846466 ])"
221,9606,7316,"array([3.14039741, 2.95958477])"
222,9606,29089,"array([3.12862637, 2.93255163])"
223,7227,41270,"array([3.13995349, 3.03122844])"
224,7227,41491,"array([3.15269824, 3.00821089])"
225,7227,41565,"array([3.18015609, 3.03842629])"
226,9606,2735,"array([3.23975414, 3.05207668])"
227,7227,41737,"array([3.17050905, 3.04388469])"
228,9606,10450,"array([3.20038063, 3.10064005])"
229,7227,41743,"array([3.18998814, 3.01916506])"
230,9606,8359,"array([3.24551297, 3.00577075])"
231,7227,41744,"array([3.09029832, 3.00330816])"
232,9606,164,"array([3.0460937 , 2.98466428])"
233,7227,41965,"array([3.16254495, 3.01549552])"
234,9606,998,"array([3.20174034, 2.93791444])"
235,7227,42029,"array([3.14011504, 3.04049241])"
236,7227,42265,"array([3.11370541, 3.03498665])"
237,7227,42313,"array([3.18163865, 3.03857963])"
238,9606,57534,"array([3.24128514, 3.05428971])"
239,7227,42428,"array([3.14552451, 3.0210886 ])"
240,9606,7341,"array([3.19046839, 2.93921713])"
241,7227,42445,"array([3.15420231, 2.99478006])"
242,7227,42453,"array([3.14158778, 3.01476253])"
243,7227,42649,"array([3.15206802, 3.03567915])"
244,7227,42816,"array([3.17118432, 3.03447484])"
245,9606,3837,"array([3.22379532, 3.02474125])"
246,7227,42871,"array([3.19241562, 3.02780901])"
247,9606,58,"array([3.24820792, 3.01537366])"
248,9606,324,"array([3.25026164, 3.02351459])"
249,9606,1499,"array([3.2337428 , 3.01041881])"
250,7227,42896,"array([3.15689516, 3.06620208])"
251,9606,5584,"array([3.15195312, 3.12311153])"
252,9606,64398,"array([3.15951355, 3.12358456])"
253,7227,42900,"array([3.15039048, 3.04447763])"
254,7227,43162,"array([3.15740179, 3.01308928])"
255,9606,861,"array([3.18682385, 2.95543697])"
256,9606,864,"array([3.19170391, 2.9597051 ])"
257,7227,43426,"array([3.18439866, 3.01985331])"
258,9606,4869,"array([3.23426505, 2.99226008])"
259,7227,43650,"array([3.15559722, 2.99803304])"
260,9606,1487,"array([3.19591485, 2.92856169])"
261,7227,43718,"array([3.15115703, 3.00430689])"
262,7227,43736,"array([3.1698736 , 3.03346469])"
263,7227,43767,"array([3.16878473, 3.02832617])"
264,9606,7874,"array([3.22802969, 3.0091001 ])"
265,7227,43791,"array([3.18948647, 3.01502722])"
266,9606,26108,"array([3.24227628, 2.99244844])"
267,7227,43808,"array([3.18260908, 3.0324494 ])"
268,9606,9337,"array([3.24362863, 3.03574934])"
269,9606,23019,"array([3.24199587, 3.03058574])"
270,7227,43819,"array([3.18506792, 3.00775613])"
271,9606,8726,"array([3.23643356, 2.9825599 ])"
272,7227,43944,"array([3.179764  , 3.02536392])"
273,9606,3612,"array([3.22829938, 2.98918222])"
274,9606,51194,"array([3.23625876, 3.00412557])"
275,7227,44451,"array([3.2064195 , 3.02810362])"
276,7227,45338,"array([3.15849741, 3.16359781])"
277,9606,629,"array([3.15476216, 3.1958705 ])"
278,9606,717,"array([3.15932443, 3.19592301])"
279,9606,722,"array([3.1568812 , 3.19138721])"
280,9606,1378,"array([3.16724668, 3.19229826])"
281,9606,1915,"array([3.16189208, 3.19129787])"
282,9606,4179,"array([3.15134232, 3.19256805])"
283,9606,5648,"array([3.16409327, 3.19563183])"
284,7227,45683,"array([3.19336275, 3.04005732])"
285,9606,8473,"array([3.24880977, 3.0523127 ])"
286,7227,46156,"array([3.18299592, 3.00788978])"
287,9606,3065,"array([3.21547511, 2.93603837])"
288,9606,3066,"array([3.21274926, 2.93496424])"
289,9606,7101,"array([3.23104934, 2.97828734])"
290,7227,49297,"array([3.13938067, 3.04080743])"
291,9606,5350,"array([3.10211142, 3.09168909])"
292,9606,6588,"array([3.0788583 , 3.06255922])"
293,7227,49805,"array([3.11415261, 3.04946472])"
294,9606,5045,"array([3.06333502, 3.07347108])"
295,7227,53560,"array([3.17839092, 3.05360919])"
296,7227,246497,"array([3.12110306, 3.05901701])"
297,9606,57575,"array([3.06927803, 3.08400168])"
298,7227,246638,"array([3.12326296, 3.04015171])"
299,9606,22866,"array([3.06230614, 3.04106887])"
300,7227,318846,"array([3.17238077, 3.02379065])"
301,9606,1647,"array([3.2055273 , 3.01552593])"
302,7227,318847,"array([3.17126577, 3.02213644])"
303,7227,318855,"array([3.17341011, 3.0306722 ])"
304,7227,318918,"array([3.21022491, 2.99351775])"
305,7227,319033,"array([3.14112711, 3.03488989])"
306,7227,326122,"array([3.12340008, 3.03302385])"
307,9606,2158,"array([3.06425088, 3.042739  ])"
308,7227,326128,"array([3.16006894, 3.02108805])"
309,9606,2648,"array([3.08769305, 3.0477177 ])"
310,7227,326273,"array([3.17945402, 3.02759401])"
311,7227,2768677,"array([3.15848869, 3.02260605])"
312,7227,3354888,"array([3.16249846, 3.04353411])"
313,9606,409,"array([3.22439257, 3.05879862])"
314,7227,3771854,"array([3.17652683, 3.02282448])"
315,9606,2033,"array([3.22398371, 3.00624937])"
316,9606,8850,"array([3.22594418, 2.99949471])"
317,9606,54815,"array([3.21873564, 3.00414873])"
318,9606,57459,"array([3.21927857, 3.00223044])"
319,7227,3772007,"array([3.15719545, 3.08108034])"
320,7227,3772575,"array([3.19098035, 3.00745967])"
321,9606,6314,"array([3.2278951 , 2.98342718])"
322,7227,3772619,"array([3.19450439, 3.00840516])"
323,7227,3772632,"array([3.19247118, 3.0226934 ])"
324,7227,5657767,"array([3.38390326, 3.01682808])"
325,9606,133,"array([3.40183515, 3.0241436 ])"
326,9606,796,"array([3.40327184, 3.00906343])"
327,9606,3672,"array([3.40899041, 3.0179955 ])"
328,9606,3673,"array([3.39979101, 3.02001296])"
329,9606,4313,"array([3.40571719, 3.01281409])"
330,9606,5118,"array([3.405291  , 3.02716262])"
331,9606,5347,"array([3.29340032, 3.02711155])"
332,9606,7052,"array([3.40253055, 3.01539794])"
333,9606,7057,"array([3.39412229, 3.01036379])"
334,9606,80781,"array([3.39890384, 3.00905719])"
335,9606,149233,"array([3.40465935, 3.01956521])"
336,7227,5740544,"array([3.16686779, 3.04940458])"
337,7227,26067080,"array([3.18596268, 3.04323091])"
338,9606,80176,"array([3.24331666, 3.05761496])"
339,9606,84727,"array([3.24244508, 3.06409539])"
340,9606,92369,"array([3.24271538, 3.06120863])"
341,7227,33212,"array([3.16309471, 3.0223032 ])"
342,9606,4204,"array([3.22422478, 3.00241723])"
343,7227,38258,"array([3.19600479, 3.0363605 ])"
344,9606,144363,"array([3.39894418, 3.00466365])"
345,9606,351,"array([3.39827715, 3.01408659])"
346,9606,4015,"array([3.40817653, 3.00832367])"
347,9606,4790,"array([3.39418158, 3.00360822])"
348,9606,51593,"array([3.40487407, 3.00447751])"
349,9606,51808,"array([3.39995091, 3.02942992])"
350,9606,5669,"array([3.4099679 , 3.01359835])"
351,9606,7936,"array([3.40807942, 3.02285484])"
352,7227,42066,"array([3.16018763, 3.03080304])"
353,9606,51251,"array([3.22258674, 3.04278143])"
354,7227,34416,"array([3.17662222, 3.01521235])"
355,9606,9125,"array([3.22155968, 2.97499492])"
356,7227,59223,"array([3.16525015, 3.06508219])"
357,9606,10367,"array([3.17867625, 3.12487484])"
358,7227,43673,"array([3.18233505, 3.01892738])"
359,9606,23435,"array([3.23831559, 2.99717693])"
360,7227,40620,"array([3.17704782, 3.04616357])"
361,9606,3265,"array([3.23685906, 3.06554287])"
362,9606,8370,"array([3.2120574 , 3.00290122])"
363,9606,3684,"array([3.40078104, 3.00087547])"
364,7227,44879,"array([3.14925739, 3.00400142])"
365,9606,8968,"array([3.12713291, 2.94827843])"
366,9606,9367,"array([3.39518911, 3.01843743])"
367,7227,31002,"array([3.12339589, 3.06727188])"
368,10090,13108,"array([3.09472141, 3.11263035])"
369,10090,19099,"array([3.0987145 , 3.07531439])"
370,10090,60597,"array([3.09156268, 3.11088727])"
371,10090,18519,"array([3.22871398, 3.04335039])"
372,10090,19664,"array([3.19478243, 2.98349623])"
373,7227,32078,"array([3.17347886, 3.02673099])"
374,10090,59036,"array([3.22122623, 3.00316046])"
375,10090,72293,"array([3.23263092, 3.00829697])"
376,10090,93960,"array([3.23442904, 3.01407843])"
377,10090,240025,"array([3.22303655, 3.00855123])"
378,10090,629378,"array([3.22356077, 3.01305694])"
379,7227,32207,"array([3.17482805, 3.02209572])"
380,10090,12631,"array([3.23647455, 3.01291536])"
381,10090,20466,"array([3.23833161, 3.05009473])"
382,7227,32752,"array([3.16750455, 3.05126146])"
383,10090,56217,"array([3.16477129, 3.11291685])"
384,7227,32796,"array([3.19490282, 2.99379451])"
385,10090,22195,"array([3.23328589, 2.95894998])"
386,10090,100042355,"array([3.23629552, 2.96184333])"
387,7227,32855,"array([3.17051601, 3.02771751])"
388,10090,17979,"array([3.23053121, 3.01263059])"
389,10090,24069,"array([3.20196565, 3.00067644])"
390,7227,33432,"array([3.17562943, 3.03031937])"
391,10090,12166,"array([3.23470318, 3.02096554])"
392,7227,33736,"array([3.16313144, 3.01031259])"
393,10090,73086,"array([3.20740662, 3.00821399])"
394,7227,33753,"array([3.15544782, 3.03988612])"
395,10090,17131,"array([3.19453912, 3.07811971])"
396,7227,33972,"array([3.13988384, 3.038651  ])"
397,10090,20423,"array([3.08672902, 3.07441718])"
398,10090,20319,"array([3.15800056, 3.12637079])"
399,10090,20378,"array([3.15434695, 3.12559069])"
400,7227,34413,"array([3.16603721, 3.00114423])"
401,10090,15110,"array([3.20216748, 2.95742543])"
402,10090,18128,"array([3.19898097, 2.94956711])"
403,7227,35478,"array([3.14302902, 3.01879475])"
404,10090,67673,"array([3.09011931, 2.97873575])"
405,10090,67923,"array([3.09395745, 2.97675061])"
406,10090,102642819,"array([3.10364404, 2.96565606])"
407,7227,35653,"array([3.17753855, 3.03082798])"
408,10090,56469,"array([3.20807308, 3.02431455])"
409,10090,69890,"array([3.23877139, 3.02891792])"
410,7227,35662,"array([3.17223076, 3.02499131])"
411,10090,14797,"array([3.23624625, 3.01955524])"
412,7227,35900,"array([3.17592688, 3.03327199])"
413,7227,36606,"array([3.16281045, 3.01869569])"
414,10090,20437,"array([3.21756743, 2.98668181])"
415,7227,37038,"array([3.16675646, 3.02186541])"
416,10090,26413,"array([3.2221414 , 2.98998243])"
417,7227,37201,"array([3.14813528, 3.02507702])"
418,10090,20779,"array([3.09187156, 2.98610443])"
419,10090,58998,"array([3.24855892, 3.0460833 ])"
420,7227,38082,"array([3.13184693, 3.00461304])"
421,10090,72135,"array([3.17053699, 2.9652634 ])"
422,10090,70799,"array([3.15450231, 2.94602589])"
423,10090,99100,"array([3.15829019, 2.94495931])"
424,7227,40517,"array([3.17656215, 3.04508968])"
425,10090,12387,"array([3.21070899, 3.02040464])"
426,10090,20853,"array([3.14867977, 2.94509199])"
427,7227,40975,"array([3.16268548, 2.99291037])"
428,10090,21413,"array([3.17750655, 2.93545166])"
429,7227,41179,"array([3.14457424, 2.99820447])"
430,10090,11789,"array([3.13277649, 2.93779911])"
431,10090,11766,"array([3.04487508, 2.98913928])"
432,10090,20473,"array([3.2041664 , 2.96984048])"
433,7227,43769,"array([3.15407899, 3.01927498])"
434,10090,56353,"array([3.23526617, 2.97986955])"
435,7227,44108,"array([3.13719398, 3.02597597])"
436,10090,21888,"array([3.0757315 , 3.01102879])"
437,7227,44801,"array([3.1480252 , 3.03092126])"
438,7227,44843,"array([3.15138126, 2.98199776])"
439,10090,13542,"array([3.15016829, 2.9601024 ])"
440,10090,13543,"array([3.14075226, 2.96146984])"
441,10090,13544,"array([3.15177802, 2.92733814])"
442,7227,48448,"array([3.14699844, 3.02526879])"
443,7227,250735,"array([3.17495274, 2.99533729])"
444,7227,3772180,"array([3.1513621 , 3.01466157])"
445,10090,18813,"array([3.13895631, 2.95254284])"
446,10090,71766,"array([3.12322428, 2.95611463])"
447,10090,20692,"array([3.39628692, 3.02534933])"
448,7227,64877,"array([3.17438852, 3.0493723 ])"
449,10090,20614,"array([3.21889301, 3.09896298])"
450,10090,22318,"array([3.23140785, 3.080129  ])"
451,7227,3885647,"array([3.10832793, 2.93830258])"
452,10090,21425,"array([3.0905884 , 2.90576872])"
453,7227,40438,"array([3.15716858, 3.06927861])"
454,10090,56210,"array([3.15123618, 3.12668551])"
455,7227,30970,"array([3.12087038, 3.05499469])"
456,7227,32165,"array([3.13657908, 3.04243007])"
457,7227,32584,"array([3.13363379, 3.03828316])"
458,7227,33019,"array([3.13173391, 3.04091512])"
459,7227,33076,"array([3.1285865 , 3.03528234])"
460,7227,33351,"array([3.13985251, 3.03929302])"
461,7227,34281,"array([3.13347732, 3.03657946])"
462,7227,35418,"array([3.13657174, 3.03663863])"
463,7227,36409,"array([3.14210393, 3.0400815 ])"
464,7227,37214,"array([3.13384695, 3.03491167])"
465,7227,37514,"array([3.15409506, 3.03240482])"
466,7227,39651,"array([3.13493766, 3.04099142])"
467,7227,40554,"array([3.13113071, 3.03167369])"
468,7227,41166,"array([3.13473251, 3.03667048])"
469,7227,41403,"array([3.13540847, 3.04670417])"
470,7227,42185,"array([3.14307277, 3.0462482 ])"
471,7227,43560,"array([3.13707297, 3.03875807])"
472,7227,43739,"array([3.1377334 , 3.03666256])"
473,7227,30971,"array([3.18314231, 3.02268154])"
474,7227,31364,"array([3.1663469 , 3.04869115])"
475,7227,32728,"array([3.13815068, 3.00485968])"
476,7227,35154,"array([3.16127969, 3.03788426])"
477,7227,39013,"array([3.16720664, 3.05271118])"
478,7227,39683,"array([3.18089123, 3.03612763])"
479,7227,41168,"array([3.17808378, 3.01394857])"
