# index, gene, tax_id, _pos
232,6239,173836,"array([6.42573383, 9.49524056])"
233,6239,173846,"array([ 6.9906151 , 10.78316149])"
234,6239,173872,"array([ 6.22798902, 10.02406595])"
235,6239,173953,"array([6.43854294, 9.90884329])"
236,6239,174230,"array([6.44320405, 9.71282792])"
237,6239,174477,"array([7.00943506, 9.54884952])"
238,6239,174847,"array([6.78165638, 9.49849207])"
239,6239,175035,"array([ 5.66560531, 10.26111954])"
240,6239,175597,"array([6.90966014, 9.57217119])"
241,6239,175985,"array([ 7.33198951, 10.4854049 ])"
242,6239,176126,"array([ 6.0950847 , 10.45171958])"
243,6239,176201,"array([6.65629993, 9.67833671])"
244,6239,176710,"array([ 6.20059073, 10.17407006])"
245,6239,177643,"array([ 6.2934956 , 10.07237213])"
246,6239,177965,"array([6.53339429, 9.99110024])"
247,6239,177989,"array([ 6.53573917, 10.21803771])"
248,6239,178411,"array([6.51694903, 9.87278871])"
249,6239,178491,"array([6.61804734, 9.93864829])"
250,6239,180186,"array([ 6.21894312, 10.11375758])"
251,6239,180475,"array([ 6.53650221, 10.34051968])"
252,6239,180479,"array([6.4402807 , 9.84858309])"
253,6239,180497,"array([6.58665438, 9.94554901])"
254,6239,180553,"array([6.19876421, 9.58702574])"
255,6239,181251,"array([6.31322707, 9.85376481])"
256,6239,181292,"array([5.87463404, 9.85264857])"
257,6239,181644,"array([6.81324664, 9.91733804])"
258,6239,181679,"array([6.49105755, 9.7049706 ])"
259,6239,184573,"array([ 5.81525526, 10.18481228])"
260,6239,185193,"array([ 6.45458087, 10.07065849])"
261,6239,185757,"array([6.36818442, 9.8981331 ])"
262,6239,191661,"array([6.40977651, 9.66109814])"
263,6239,3565208,"array([ 5.65911903, 10.34065757])"
264,6239,171649,"array([6.25656314, 8.91741451])"
265,6239,171652,"array([ 8.48170114, 10.07441394])"
266,6239,266820,"array([ 7.39949888, 10.13377721])"
267,6239,171670,"array([6.32026994, 9.87489783])"
268,6239,175404,"array([6.49502709, 9.747809  ])"
269,6239,177985,"array([6.20620722, 9.95407067])"
270,6239,178024,"array([6.29464404, 9.81387316])"
271,6239,180756,"array([6.09846956, 9.90320908])"
272,6239,181543,"array([5.98071692, 9.89011325])"
273,6239,183022,"array([ 6.4977496 , 10.09338199])"
274,6239,184429,"array([6.01951732, 9.77932914])"
275,6239,185364,"array([5.95818325, 9.80145058])"
276,6239,188967,"array([6.30096841, 9.96026116])"
277,6239,189435,"array([5.91080538, 9.72585439])"
278,6239,3564936,"array([6.22545098, 9.78049333])"
279,6239,171671,"array([6.85916436, 9.29011764])"
280,6239,191448,"array([6.52615195, 9.65762093])"
281,6239,171672,"array([6.64562771, 9.90552638])"
282,6239,173197,"array([ 6.23965383, 10.05095666])"
283,6239,177860,"array([6.75246339, 9.68891757])"
284,6239,180653,"array([6.95941811, 9.99828087])"
285,6239,189304,"array([ 6.815153  , 10.63662659])"
286,6239,171675,"array([ 6.82727973, 10.19299516])"
287,6239,176210,"array([6.95527763, 9.83412804])"
288,6239,177048,"array([ 6.79953651, 10.19825803])"
289,6239,171676,"array([6.94246253, 8.66647971])"
290,6239,172549,"array([7.04820352, 9.18216922])"
291,6239,183712,"array([6.78038972, 9.28387848])"
292,6239,171678,"array([ 7.41568659, 10.88943806])"
293,6239,181050,"array([ 6.81825439, 10.1168143 ])"
294,6239,171679,"array([5.55282168, 9.93767205])"
295,6239,172789,"array([5.80929873, 9.79500292])"
296,6239,172839,"array([ 6.02880226, 10.10589175])"
297,6239,177938,"array([6.08649794, 9.80226024])"
298,6239,182791,"array([ 5.41511991, 10.13770928])"
299,6239,171683,"array([ 5.97331394, 10.27319633])"
300,6239,3565651,"array([6.43520943, 9.87336603])"
301,6239,171684,"array([ 6.46224015, 10.15646638])"
302,6239,178868,"array([ 6.12603242, 10.00211014])"
303,6239,171689,"array([6.41584569, 9.95494474])"
304,6239,172394,"array([6.07847565, 9.94300895])"
305,6239,172591,"array([6.58082963, 9.91080905])"
306,6239,173007,"array([ 6.72242479, 10.17772338])"
307,6239,173338,"array([ 6.63037907, 10.06204369])"
308,6239,174205,"array([ 6.46017486, 10.26522211])"
309,6239,175443,"array([6.83597911, 9.92081141])"
310,6239,178459,"array([6.04808002, 9.78069382])"
311,6239,178768,"array([6.90250292, 9.74510881])"
312,6239,179624,"array([ 6.58530179, 10.04792102])"
313,6239,180579,"array([ 6.30925741, 10.09883172])"
314,6239,188771,"array([6.10110741, 9.77678929])"
315,6239,3565888,"array([ 7.05143762, 10.02126736])"
316,6239,171692,"array([ 7.10258943, 10.28827729])"
317,6239,172612,"array([6.8406231 , 9.60800813])"
318,6239,176641,"array([ 6.65918297, 10.44593018])"
319,6239,171696,"array([ 7.38140593, 10.06660442])"
320,6239,172391,"array([6.99507228, 9.43765082])"
321,6239,171705,"array([ 6.74632619, 10.18577933])"
322,6239,174707,"array([6.25837902, 9.68923755])"
323,6239,171715,"array([ 6.64902109, 10.10979128])"
324,6239,171787,"array([6.74361435, 9.93885932])"
325,6239,171818,"array([ 6.56488871, 10.38068844])"
326,6239,172297,"array([6.89370154, 9.86037507])"
327,6239,172376,"array([ 7.46894389, 10.20964165])"
328,6239,172433,"array([6.87089882, 9.9765526 ])"
329,6239,172491,"array([ 6.88721904, 10.03351211])"
330,6239,172933,"array([ 7.17711002, 10.01011065])"
331,6239,173038,"array([ 6.15394172, 10.09170982])"
332,6239,173384,"array([ 7.0252737 , 10.22850532])"
333,6239,173973,"array([ 6.82734027, 10.09699246])"
334,6239,174980,"array([6.19154813, 9.90617698])"
335,6239,175112,"array([ 6.78892135, 10.74900772])"
336,6239,175789,"array([6.37891609, 9.76123163])"
337,6239,176220,"array([6.62709424, 9.91999455])"
338,6239,176410,"array([ 7.08211095, 10.31232163])"
339,6239,176628,"array([7.40978833, 9.65957153])"
340,6239,176637,"array([6.51220022, 9.93614962])"
341,6239,177467,"array([6.57045878, 9.86588147])"
342,6239,177539,"array([ 6.66400633, 10.329056  ])"
343,6239,177552,"array([ 6.81425295, 10.827043  ])"
344,6239,179145,"array([6.61517374, 9.61455537])"
345,6239,179312,"array([6.61993442, 9.77505143])"
346,6239,179677,"array([ 6.35826205, 10.16962965])"
347,6239,179795,"array([ 6.97623887, 10.19412315])"
348,6239,180414,"array([ 6.96931198, 10.39609327])"
349,6239,180601,"array([ 7.07368949, 10.32764788])"
350,6239,181182,"array([ 6.72305857, 10.05369129])"
351,6239,181718,"array([6.68011621, 9.5027741 ])"
352,6239,183192,"array([ 6.07016396, 10.0521078 ])"
353,6239,183434,"array([6.37179181, 9.57432279])"
354,6239,183676,"array([ 6.78686679, 10.78216089])"
355,6239,185795,"array([ 5.90949943, 10.42875582])"
356,6239,187585,"array([ 6.8978053 , 10.05480376])"
357,6239,189280,"array([6.04297442, 9.99251272])"
358,6239,190399,"array([ 6.45186212, 10.32296849])"
359,6239,266844,"array([6.31492659, 9.99188039])"
360,6239,171719,"array([ 5.71839999, 10.46126874])"
361,6239,171722,"array([6.52722585, 9.82886386])"
362,6239,171936,"array([6.28360525, 9.57670855])"
363,6239,172064,"array([ 6.59186871, 10.63236995])"
364,6239,172133,"array([5.98525679, 9.21320195])"
365,6239,172233,"array([6.69987783, 9.37712895])"
366,6239,172873,"array([6.99028926, 9.68603714])"
367,6239,172948,"array([6.59645431, 9.92214035])"
368,6239,173277,"array([6.98552868, 9.9643677 ])"
369,6239,173772,"array([6.96985658, 9.8042719 ])"
370,6239,173985,"array([6.56393127, 9.89381756])"
371,6239,174288,"array([6.64021716, 9.76317253])"
372,6239,174299,"array([6.2943994 , 9.36025161])"
373,6239,174770,"array([6.54721656, 9.86645684])"
374,6239,174861,"array([6.83610389, 9.95829177])"
375,6239,174911,"array([ 6.63773758, 10.40355579])"
376,6239,175073,"array([ 6.38862303, 10.39310391])"
377,6239,175118,"array([6.26697732, 9.72190705])"
378,6239,175227,"array([ 6.5207624 , 10.02608467])"
379,6239,175346,"array([6.9589276 , 9.24993094])"
380,6239,175423,"array([6.19884313, 9.52414119])"
381,6239,175670,"array([6.21433507, 9.69479453])"
382,6239,175773,"array([6.5958609 , 9.77316442])"
383,6239,175792,"array([6.41624734, 9.85603865])"
384,6239,175820,"array([ 7.17786189, 10.36189047])"
385,6239,175844,"array([ 6.70735246, 10.0351792 ])"
386,6239,175860,"array([6.18298313, 9.88246854])"
387,6239,176295,"array([6.61595574, 9.84585824])"
388,6239,176378,"array([6.94074157, 9.53557511])"
389,6239,176517,"array([6.30381679, 9.89258745])"
390,6239,176987,"array([6.29889981, 9.49525358])"
391,6239,177463,"array([6.76077437, 9.83654912])"
392,6239,177505,"array([ 6.77497591, 10.17785002])"
393,6239,177577,"array([6.41217395, 9.69557115])"
394,6239,177616,"array([6.83645011, 9.65299181])"
395,6239,177701,"array([6.56074743, 9.91767167])"
396,6239,177921,"array([ 6.79149135, 10.27822134])"
397,6239,177927,"array([ 6.54573864, 10.40919018])"
398,6239,178284,"array([6.4826134 , 9.64914198])"
399,6239,178361,"array([6.52399834, 9.55687812])"
400,6239,178829,"array([6.76146105, 9.61364056])"
401,6239,178887,"array([6.08224508, 9.71407275])"
402,6239,179019,"array([ 6.30482132, 10.24393208])"
403,6239,179114,"array([ 6.51078933, 10.24839401])"
404,6239,179460,"array([ 6.71063779, 10.14941662])"
405,6239,179484,"array([6.89521726, 9.76722472])"
406,6239,179511,"array([6.00814068, 9.90551476])"
407,6239,179612,"array([ 6.40504829, 10.17681535])"
408,6239,180285,"array([6.32605446, 9.72091432])"
409,6239,180324,"array([6.68129144, 9.70925286])"
410,6239,180790,"array([ 6.41412923, 10.23961058])"
411,6239,181340,"array([ 6.75947998, 10.00637583])"
412,6239,181589,"array([ 6.13856374, 10.17399391])"
413,6239,181721,"array([6.40508326, 9.8084337 ])"
414,6239,181722,"array([6.46382978, 9.36612747])"
415,6239,181729,"array([ 6.85444996, 10.01119551])"
416,6239,181767,"array([6.10388657, 9.99093765])"
417,6239,185870,"array([6.54154805, 9.61055729])"
418,6239,187528,"array([ 6.36919007, 10.01617092])"
419,6239,187639,"array([6.57865843, 9.54487161])"
420,6239,190022,"array([6.21494918, 9.43829339])"
421,6239,190025,"array([6.31844679, 9.40958208])"
422,6239,190098,"array([6.56378491, 9.80243587])"
423,6239,190671,"array([6.52556168, 9.5886086 ])"
424,6239,191509,"array([6.4092539 , 9.93265376])"
425,6239,246008,"array([6.35498689, 9.98853089])"
426,6239,266854,"array([ 6.55667437, 10.18516284])"
427,6239,3565590,"array([6.47412471, 9.74853669])"
428,6239,171727,"array([7.65742554, 9.31371713])"
429,6239,178587,"array([ 7.43221634, 10.23292397])"
430,6239,171736,"array([ 6.93018227, 10.64095616])"
431,6239,184441,"array([ 6.31809422, 10.74713001])"
432,6239,171739,"array([ 6.31200066, 10.14246668])"
433,6239,181261,"array([6.43100728, 9.67914048])"
434,6239,171745,"array([ 6.65106831, 10.37675482])"
435,6239,173104,"array([ 6.07909325, 10.7869701 ])"
436,6239,174371,"array([ 7.14437014, 10.2398282 ])"
437,6239,174664,"array([6.39660251, 9.86366289])"
438,6239,175503,"array([ 6.91667485, 10.50474265])"
439,6239,176139,"array([ 6.83683005, 10.28120808])"
440,6239,176228,"array([ 7.19643659, 10.54673552])"
441,6239,176254,"array([ 7.18004223, 10.57296112])"
442,6239,176386,"array([ 6.92514007, 10.82627275])"
443,6239,176504,"array([ 7.32906995, 10.19708392])"
444,6239,181574,"array([ 6.18181751, 10.53198034])"
445,6239,171747,"array([6.25832482, 8.33629198])"
446,6239,171752,"array([ 7.3690722, 10.607579 ])"
447,6239,175058,"array([ 7.56670533, 10.38777033])"
448,6239,171758,"array([6.1202642, 8.4799876])"
449,6239,171762,"array([ 6.30176977, 10.32357672])"
450,6239,174350,"array([7.10079784, 9.80748064])"
451,6239,172679,"array([ 6.90420883, 10.02469565])"
452,6239,172737,"array([ 6.42801501, 10.01210572])"
453,6239,177228,"array([6.62618222, 9.73589437])"
454,6239,177481,"array([ 7.11548035, 10.12729884])"
455,6239,177908,"array([6.64828037, 9.59222018])"
456,6239,181062,"array([ 7.11622614, 10.15989824])"
457,6239,3565767,"array([7.03591962, 9.75831045])"
458,6239,171766,"array([ 7.16716939, 10.1926753 ])"
459,6239,172401,"array([ 7.18769624, 10.28826023])"
460,6239,172943,"array([ 7.06995129, 10.298874  ])"
461,6239,181641,"array([7.32713052, 9.57447066])"
462,6239,171768,"array([ 7.45936373, 10.14511869])"
