# source, target, MasterNetID, Rank, Interaction_type, Exp_Direct, Exp_Indirect, TaxID_interolog, Source_databases, Reference, Reference_type, Count_direct, Count_indirect, Count_paper, Source_Interolog, Comment
861,1772,DM_PPI1703514,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,5120,DM_PPI1703515,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,5602,DM_PPI1703516,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2037,DM_PPI1703517,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2767,DM_PPI1703518,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1546,DM_PPI1703519,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,6235,DM_PPI1703520,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1462,DM_PPI1703521,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1871,DM_PPI1703522,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DIP;DroID;IntAct;mentha,14605208,PMID,3,0,1,,NULL
861,2866,DM_PPI1703523,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1148,DM_PPI1703524,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,6065,DM_PPI1703525,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1309,DM_PPI1703526,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,6556,DM_PPI1703527,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2047,DM_PPI1703528,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4123,DM_PPI1703529,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4795,DM_PPI1703530,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1157,DM_PPI1703531,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2049,DM_PPI1703532,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,6602,DM_PPI1703533,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2050,DM_PPI1703534,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4796,DM_PPI1703535,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4126,DM_PPI1703536,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1713,DM_PPI1703537,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1160,DM_PPI1703538,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,8130,DM_PPI1703539,low,ppi,MI:0018,,,BioGrid;DIP;DroID;IntAct;mentha,14605208,PMID,1,0,1,,NULL
861,1778,DM_PPI1703540,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1161,DM_PPI1703541,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,9446,DM_PPI1703542,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1779,DM_PPI1703544,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,5812,DM_PPI1703545,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1716,DM_PPI1703546,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2430,DM_PPI1703547,low,ppi,,MI:0096,,DroID;IntAct;mentha,25294943,PMID,0,1,1,,NULL
861,4133,DM_PPI1703548,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,3110,DM_PPI1703549,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1782,DM_PPI1703550,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,3499,DM_PPI1703551,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,8058,DM_PPI1703552,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,5175,DM_PPI1703553,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1783,DM_PPI1703554,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,6074,DM_PPI1703555,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1784,DM_PPI1703556,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,3538,DM_PPI1703557,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,5327,DM_PPI1703558,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2066,DM_PPI1703559,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,6225,DM_PPI1703560,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1785,DM_PPI1703561,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,6158,DM_PPI1703562,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,3544,DM_PPI1703563,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1564,DM_PPI1703565,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4141,DM_PPI1703566,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,5817,DM_PPI1703567,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,8403,DM_PPI1703568,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1646,DM_PPI1703569,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,3800,DM_PPI1703570,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1413,DM_PPI1703571,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2078,DM_PPI1703572,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4685,DM_PPI1703574,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2262,DM_PPI1703575,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2081,DM_PPI1703576,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,6077,DM_PPI1703577,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2082,DM_PPI1703578,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1790,DM_PPI1703579,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2083,DM_PPI1703580,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2084,DM_PPI1703581,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,3812,DM_PPI1703582,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,5329,DM_PPI1703583,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,6609,DM_PPI1703584,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1730,DM_PPI1703585,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4324,DM_PPI1703586,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1834,DM_PPI1703587,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4638,DM_PPI1703588,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,5228,DM_PPI1703589,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,5179,DM_PPI1703590,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,6449,DM_PPI1703591,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4688,DM_PPI1703592,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,6833,DM_PPI1703595,low,ppi,MI:0018,,,BioGrid;DIP;DroID;IntAct;mentha,14605208,PMID,1,0,1,,NULL
861,4153,DM_PPI1703596,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4154,DM_PPI1703597,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2708,DM_PPI1703598,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,3778,DM_PPI1703599,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2096,DM_PPI1703600,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4690,DM_PPI1703601,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2098,DM_PPI1703602,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1794,DM_PPI1703603,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2099,DM_PPI1703604,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,3664,DM_PPI1703605,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,3553,DM_PPI1703606,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4158,DM_PPI1703607,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1795,DM_PPI1703608,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1216,DM_PPI1703609,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1388,DM_PPI1703610,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2103,DM_PPI1703611,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,3754,DM_PPI1703612,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,5833,DM_PPI1703614,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1866,DM_PPI1703615,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1797,DM_PPI1703616,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4160,DM_PPI1703617,moderate,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1537,DM_PPI1703618,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1800,DM_PPI1703620,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4891,DM_PPI1703621,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2109,DM_PPI1703622,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1339,DM_PPI1703624,low,ppi,MI:0018,,,BioGrid;DIP;DroID;IntAct;mentha,14605208,PMID,1,0,1,,NULL
861,2115,DM_PPI1703625,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,9867,DM_PPI1703626,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1090,DM_PPI1703627,moderate,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2123,DM_PPI1703628,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4166,DM_PPI1703629,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,5083,DM_PPI1703630,low,ppi,MI:0018,,,BioGrid;DIP;DroID;IntAct;mentha,14605208,PMID,1,0,1,,NULL
861,1673,DM_PPI1703631,high,ppi,,MI:0007;MI:0943;MI:0427;MI:0004,,DroID;FlyBase;BioGrid,22036573;27626673,PMID,0,4,2,,NULL
861,1992,DM_PPI1703632,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4417,DM_PPI1703633,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,6845,DM_PPI1703635,low,ppi,MI:0018,,,BioGrid;DIP;DroID;IntAct;mentha,14605208,PMID,1,0,1,,NULL
861,4169,DM_PPI1703637,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4170,DM_PPI1703638,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4003,DM_PPI1703639,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4174,DM_PPI1703640,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4629,DM_PPI1703641,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DIP;DroID;IntAct;mentha,14605208,PMID,3,0,1,,NULL
861,2725,DM_PPI1703642,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,10549,DM_PPI1703643,high,ppi,MI:0397;MI:0727,,,DroID,,-,2,0,0,,NULL
861,1921,DM_PPI1703644,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,5845,DM_PPI1703645,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,3368,DM_PPI1703647,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,1253,DM_PPI1703649,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,3818,DM_PPI1703651,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,8560,DM_PPI1703652,low,ppi,MI:0018,,,BioGrid;DIP;DroID;IntAct;mentha,14605208,PMID,1,0,1,,NULL
861,6169,DM_PPI1703653,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,5142,DM_PPI1703654,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4708,DM_PPI1703655,low,ppi,MI:0018,,,BioGrid;DIP;DroID;IntAct;mentha,14605208,PMID,1,0,1,,NULL
861,2147,DM_PPI1703656,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,3715,DM_PPI1703657,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2154,DM_PPI1703658,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,3854,DM_PPI1703659,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,6618,DM_PPI1703660,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2155,DM_PPI1703661,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,2156,DM_PPI1703662,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
861,4186,DM_PPI1703663,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
862,5011,DM_PPI1716114,low,ppi,MI:0018,,,BioGrid;DIP;DroID;IntAct;mentha,14605208,PMID,1,0,1,,NULL
862,1880,DM_PPI1716115,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DroID;IntAct;mentha,15575970,PMID,3,0,1,,NULL
862,1575,DM_PPI1716116,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DroID,15575970,PMID,3,0,1,,NULL
862,4947,DM_PPI1716117,low,ppi,MI:0018,,,DIP;IntAct;mentha,14605208,PMID,1,0,1,,NULL
862,1448,DM_PPI1716118,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DroID;IntAct;mentha,15575970,PMID,3,0,1,,NULL
862,1368,DM_PPI1716119,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DroID;IntAct;mentha,15575970,PMID,3,0,1,,NULL
862,5282,DM_PPI1716120,high,ppi,,MI:0401;MI:0113;MI:0415;MI:0833,,DroID;FlyBase;BioGrid,14508523;15107833,PMID,0,4,2,,NULL
862,1328,DM_PPI1716121,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DroID,15575970,PMID,3,0,1,,NULL
862,8341,DM_PPI1716122,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DroID,15575970,PMID,3,0,1,,NULL
862,8595,DM_PPI1716123,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DroID,15575970,PMID,3,0,1,,NULL
862,2695,DM_PPI1716124,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DroID;IntAct;mentha,15575970,PMID,3,0,1,,NULL
862,1375,DM_PPI1716125,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DroID;IntAct;mentha,15575970,PMID,3,0,1,,NULL
862,3764,DM_PPI1716126,low,ppi,MI:0018,,,DIP;DroID;IntAct;mentha,14605208,PMID,1,0,1,,NULL
862,8182,DM_PPI1716127,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DroID;IntAct;mentha,15575970,PMID,3,0,1,,NULL
862,2111,DM_PPI1716129,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DroID;IntAct;mentha,15575970,PMID,3,0,1,,NULL
862,879,DM_PPI1716130,low,ppi,MI:0018,,,BioGrid;IntAct;mentha,15575970,PMID,1,0,1,,NULL
862,6088,DM_PPI1716131,high,ppi,,MI:0401;MI:0113;MI:0415,,DroID;FlyBase;BioGrid,14508523,PMID,0,3,1,,NULL
862,1488,DM_PPI1716132,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DroID;IntAct;mentha,15575970,PMID,3,0,1,,NULL
862,1470,DM_PPI1716133,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DroID;IntAct;mentha,15575970,PMID,3,0,1,,NULL
862,6658,DM_PPI1716134,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DroID;IntAct;mentha,15575970,PMID,3,0,1,,NULL
862,2846,DM_PPI1716135,high,ppi,,MI:0401;MI:0415;MI:0833,,DroID;FlyBase;BioGrid,15107833,PMID,0,3,1,,NULL
862,8184,DM_PPI1716136,high,ppi,MI:0397;MI:0018;MI:0727,,,BioGrid;DroID;IntAct;mentha,15575970,PMID,3,0,1,,NULL
862,4952,DM_PPI1716137,low,ppi,MI:0018,,,DIP,14605208,PMID,1,0,1,,NULL
862,8512,DM_PPI_2511517,high,ppi,,MI:0007;MI:0096,,FlyBase,18061561,PMID,0,2,1,,NULL
863,1837,DM_PPI1718565,low,ppi,MI:0018,,,BioGrid;DroID;IntAct;mentha,14605208,PMID,1,0,1,,NULL
863,2193,DM_PPI1718566,low,ppi,MI:0018,,,BioGrid;DIP;DroID;IntAct;mentha,14605208,PMID,1,0,1,,NULL
864,1489,DM_PPI1739201,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1632,DM_PPI1739202,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2167,DM_PPI1739203,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1002,DM_PPI1739205,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,4496,DM_PPI1739206,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,4543,DM_PPI1739207,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1100,DM_PPI1739208,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2011,DM_PPI1739209,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,5368,DM_PPI1739210,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1102,DM_PPI1739212,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1103,DM_PPI1739213,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2663,DM_PPI1739214,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,5701,DM_PPI1739215,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1029,DM_PPI1739216,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6321,DM_PPI1739217,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,5644,DM_PPI1739218,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6426,DM_PPI1739219,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,960,DM_PPI1739220,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,4848,DM_PPI1739221,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6054,DM_PPI1739222,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6434,DM_PPI1739223,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,4090,DM_PPI1739224,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2014,DM_PPI1739225,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,4091,DM_PPI1739226,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6150,DM_PPI1739227,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,7202,DM_PPI1739228,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6228,DM_PPI1739229,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1113,DM_PPI1739230,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,5160,DM_PPI1739231,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2965,DM_PPI1739232,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1561,DM_PPI1739233,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,7443,DM_PPI1739234,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2021,DM_PPI1739235,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6229,DM_PPI1739236,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,5321,DM_PPI1739237,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1702,DM_PPI1739238,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1120,DM_PPI1739239,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2023,DM_PPI1739240,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,5270,DM_PPI1739241,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2862,DM_PPI1739242,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1678,DM_PPI1739243,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2892,DM_PPI1739244,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,4097,DM_PPI1739245,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1122,DM_PPI1739246,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,4098,DM_PPI1739247,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,4099,DM_PPI1739248,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1770,DM_PPI1739249,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2025,DM_PPI1739250,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2026,DM_PPI1739251,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,4101,DM_PPI1739252,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,4851,DM_PPI1739253,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,4853,DM_PPI1739254,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6599,DM_PPI1739255,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6233,DM_PPI1739256,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1865,DM_PPI1739257,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,5579,DM_PPI1739258,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,5613,DM_PPI1739259,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1830,DM_PPI1739260,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,4658,DM_PPI1739261,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,7870,DM_PPI1739262,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,4105,DM_PPI1739263,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2218,DM_PPI1739264,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6151,DM_PPI1739265,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,5162,DM_PPI1739266,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6759,DM_PPI1739267,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,4040,DM_PPI1739268,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,4224,DM_PPI1739269,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1135,DM_PPI1739270,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,7835,DM_PPI1739271,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6827,DM_PPI1739272,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2033,DM_PPI1739273,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,913,DM_PPI1739274,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6152,DM_PPI1739275,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2764,DM_PPI1739276,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1142,DM_PPI1739277,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,5806,DM_PPI1739278,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,8851,DM_PPI1739279,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,3440,DM_PPI1739280,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6761,DM_PPI1739282,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6234,DM_PPI1739283,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,5324,DM_PPI1739284,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,1773,DM_PPI1739285,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6064,DM_PPI1739286,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,3025,DM_PPI1739287,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2864,DM_PPI1739288,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,8612,DM_PPI1739289,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,6154,DM_PPI1739291,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,2038,DM_PPI1739292,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
864,8289,DM_PPI1739293,low,ppi,,MI:0007,,DroID,22036573,PMID,0,1,1,,NULL
