# index, gene, tax_id, _pos
301,9606,1454,"array([0.26505539, 1.71662076])"
302,9606,1503,"array([0.26330077, 1.85057647])"
303,9606,1509,"array([0.23632464, 1.82822126])"
304,9606,1643,"array([0.33116552, 1.95646246])"
305,9606,1946,"array([0.3821388 , 1.88814819])"
306,9606,9045,"array([0.1986606 , 2.49144036])"
307,9606,2081,"array([0.2295866 , 2.04752445])"
308,9606,2735,"array([0.42903501, 2.41651205])"
309,9606,2798,"array([0.24889732, 1.95139312])"
310,9606,2932,"array([0.06385467, 2.02251706])"
311,9606,2968,"array([0.89561876, 2.31159492])"
312,9606,3055,"array([0.81723048, 2.19816134])"
313,9606,3257,"array([0.19657647, 1.9048165 ])"
314,9606,3295,"array([0.25275655, 2.07359139])"
315,9606,3396,"array([0.84808005, 2.20608992])"
316,9606,3482,"array([1.04037138, 2.1018862 ])"
317,9606,9643,"array([0.20345536, 2.53177096])"
318,9606,3693,"array([0.10687065, 1.86907993])"
319,9606,4638,"array([0.10687365, 2.0203846 ])"
320,9606,4716,"array([0.29642073, 1.84093225])"
321,9606,4751,"array([0.17999227, 1.79967733])"
322,9606,4835,"array([0.56115559, 2.45660897])"
323,9606,4914,"array([0.83253387, 1.92118153])"
324,9606,5092,"array([0.22212774, 1.76784073])"
325,9606,9716,"array([0.22458077, 2.58596075])"
326,9606,5127,"array([0.13788452, 1.97552798])"
327,9606,5163,"array([0.61632046, 2.13138783])"
328,9606,5261,"array([0.168258 , 2.0416058])"
329,9606,5298,"array([0.9222741 , 2.07654476])"
330,9606,5429,"array([0.22559486, 1.89563598])"
331,9606,5434,"array([0.26276038, 2.03621668])"
332,9606,5438,"array([0.19919467, 2.02463009])"
333,9606,5580,"array([0.81301349, 1.81882699])"
334,9606,5585,"array([0.10189779, 1.95065917])"
335,9606,10267,"array([0.29755964, 2.57109925])"
336,9606,5591,"array([0.91346937, 1.93191227])"
337,9606,5606,"array([0.42058473, 1.56148715])"
338,9606,5609,"array([0.97510004, 1.85513368])"
339,9606,5701,"array([0.70025871, 2.24139294])"
340,9606,5780,"array([0.28854012, 2.06168426])"
341,9606,5885,"array([0.16653103, 1.91830219])"
342,9606,5923,"array([0.36928965, 1.80083929])"
343,9606,6011,"array([0.26841526, 2.00213993])"
344,9606,6385,"array([0.26293136, 1.76138561])"
345,9606,6509,"array([0.24969257, 1.79387598])"
346,9606,142,"array([0.75656807, 1.98656555])"
347,9606,672,"array([0.4369644 , 2.29773921])"
348,9606,11219,"array([0.10603301, 2.47888042])"
349,9606,6799,"array([0.11160816, 1.913657  ])"
350,9606,6839,"array([0.39820897, 2.08948036])"
351,9606,7022,"array([0.80702645, 2.07078746])"
352,9606,7075,"array([0.20319468, 2.1213781 ])"
353,9606,7294,"array([0.13817402, 2.0081228 ])"
354,9606,7329,"array([0.67143068, 2.33622044])"
355,9606,7525,"array([0.25381433, 1.91890191])"
356,9606,8045,"array([0.28314439, 1.94040705])"
357,9606,8073,"array([0.44092668, 1.79812348])"
358,9606,22858,"array([0.1661978 , 2.59154896])"
359,9606,8295,"array([0.72971641, 2.33245126])"
360,9606,8660,"array([0.10408821, 2.06017827])"
361,9606,8738,"array([0.45669294, 1.89104567])"
362,9606,8812,"array([0.8232965 , 2.33063281])"
363,9606,9055,"array([0.17751723, 1.97922933])"
364,9606,9113,"array([0.21439436, 1.80324999])"
365,9606,9175,"array([0.15544845, 2.07378882])"
366,9606,9319,"array([0.16380497, 1.83286811])"
367,9606,9611,"array([1.11219676, 2.22821572])"
368,9606,9886,"array([0.13575873, 2.04369364])"
369,9606,23020,"array([0.62637004, 2.2867055 ])"
370,9606,10054,"array([0.87476184, 2.40077278])"
371,9606,10055,"array([0.60218815, 2.43971217])"
372,9606,10062,"array([0.23058057, 1.86069759])"
373,9606,10221,"array([0.27997197, 1.97148557])"
374,9606,10290,"array([0.29238903, 1.78276946])"
375,9606,10564,"array([0.21296228, 1.96282109])"
376,9606,23032,"array([0.25660429, 1.8847862 ])"
377,9606,23476,"array([0.80881671, 2.12176329])"
378,9606,51079,"array([0.10774713, 2.55608675])"
379,9606,23481,"array([0.1621308 , 1.95298118])"
380,9606,26271,"array([0.55423528, 2.47963153])"
381,9606,27443,"array([0.23909798, 2.1149923 ])"
382,9606,30011,"array([0.35361674, 1.92056256])"
383,9606,30827,"array([0.46259838, 2.25822166])"
384,9606,51455,"array([0.2217354 , 1.92935342])"
385,9606,51755,"array([0.92905994, 2.1948813 ])"
386,9606,55559,"array([0.30464334, 1.74923572])"
387,9606,55872,"array([0.31209849, 1.98617409])"
388,9606,55959,"array([0.28442736, 1.90599559])"
389,9606,79587,"array([0.78919555, 2.35630465])"
390,9606,56924,"array([0.27334758, 1.81625804])"
391,9606,57172,"array([0.77355319, 1.94363085])"
392,9606,57410,"array([0.83308187, 2.39990125])"
393,9606,63893,"array([0.30066261, 2.02109983])"
394,9606,63941,"array([0.22060273, 2.08452555])"
395,9606,65125,"array([0.20516078, 1.9936768 ])"
396,9606,79172,"array([0.24099824, 1.98180413])"
397,9606,79654,"array([0.14686579, 1.86202328])"
398,9606,79661,"array([0.12651646, 2.09016225])"
399,9606,80216,"array([0.14333482, 1.8978111 ])"
400,9606,79913,"array([0.92538703, 2.73176294])"
401,9606,81930,"array([0.13466997, 1.93809331])"
402,9606,83903,"array([0.32261146, 1.89343569])"
403,9606,84883,"array([0.18526768, 2.08836443])"
404,9606,91807,"array([0.27658264, 2.10343626])"
405,9606,114783,"array([0.13236598, 2.13565265])"
406,9606,115286,"array([0.1692813 , 2.00885943])"
407,9606,124944,"array([0.31001408, 1.81288247])"
408,9606,140469,"array([0.34501118, 1.83268506])"
409,9606,348487,"array([0.173147  , 1.87910074])"
410,9606,81603,"array([0.50336339, 2.21465243])"
411,9606,494551,"array([0.28936715, 1.87370651])"
412,9606,4613,"array([0.08976416, 1.64162604])"
413,9606,4615,"array([1.73748474, 2.93946316])"
414,9606,3556,"array([1.41376762, 2.90283314])"
